ID	adj.P.Val	P.Value	t	B	logFC	GeneSymbol
64785_at	0.0324554	4.38e-04	3.7183315	-0.08949	0.18251186	GINS3
100505975_at	0.0324554	4.38e-04	-3.7178934	-0.09074	-0.27084027	ENO1-AS1
9804_at	0.0325995	4.42e-04	-3.7155906	-0.09734	-0.26896002	TOMM20
10403_at	0.032719	4.45e-04	3.713073	-0.10455	0.4190171	NDC80
7727_at	0.032719	4.46e-04	-3.7126058	-0.10588	-0.23316483	ZNF174
100874081_at	0.0330215	4.51e-04	-3.7088271	-0.1167	-0.34766218	FGF14-AS1
57463_at	0.0330622	4.53e-04	-3.7075264	-0.12042	-0.32914278	AMIGO1
118932_at	0.0331665	4.56e-04	3.7055841	-0.12597	1.05237019	ANKRD22
4664_at	0.0331665	4.57e-04	3.704719	-0.12844	0.3659972	NAB1
100506136_at	0.0334067	4.63e-04	-3.7007865	-0.13968	-0.33579132	LOC100506136
155066_at	0.0334067	4.65e-04	-3.6997844	-0.14255	-0.33625923	ATP6V0E2
57674_at	0.0334067	4.65e-04	3.6997501	-0.14264	0.64055409	RNF213
221545_at	0.0335567	4.68e-04	-3.697453	-0.1492	-0.21526954	C6orf136
100379345_at	0.0336048	4.70e-04	-3.6961068	-0.15305	-0.41861645	MIR181A2HG
128611_at	0.0336544	4.73e-04	-3.6944383	-0.15781	-0.39924393	ZNF831
2887_at	0.0336544	4.74e-04	3.6936153	-0.16016	0.95121455	GRB10
8360_at	0.0336544	4.75e-04	3.6929595	-0.16203	0.58483382	HIST1H4D
11264_at	0.0339547	4.82e-04	-3.6885785	-0.17453	-0.27838569	PXMP4
7360_at	0.0339547	4.82e-04	3.6884115	-0.175	0.32936713	UGP2
157570_at	0.0341962	4.87e-04	3.6853159	-0.18383	0.43635183	ESCO2
389289_at	0.0342521	4.89e-04	-3.6839227	-0.18779	-0.41070616	ANXA2R
79969_at	0.0344997	4.94e-04	-3.6805506	-0.1974	-0.17537592	ATAT1
246312_at	0.0344997	4.98e-04	-3.6782953	-0.20382	-0.29734408	C21orf91-OT1
4605_at	0.0344997	4.98e-04	3.6782814	-0.20386	0.40717817	MYBL2
10458_at	0.0344997	4.99e-04	-3.6772663	-0.20675	-0.21527519	BAIAP2
701_at	0.0344997	5.01e-04	3.6765761	-0.20871	0.45973564	BUB1B
1992_at	0.0344997	5.01e-04	3.6764167	-0.20917	0.45000248	SERPINB1
675_at	0.0346931	5.06e-04	3.6734532	-0.2176	0.41919376	BRCA2
58472_at	0.0346931	5.06e-04	3.6729368	-0.21906	0.52606444	SQRDL
54549_at	0.034694	5.08e-04	-3.6720649	-0.22154	-0.22037214	SDK2
582_at	0.034773	5.10e-04	-3.6704922	-0.22601	-0.27403697	BBS1
414778_at	0.0348864	5.13e-04	-3.668616	-0.23135	-0.18086041	HCG17
266655_at	0.0352516	5.24e-04	-3.6621283	-0.24977	-0.21677483	LINC00094
147965_at	0.0352516	5.25e-04	-3.6614337	-0.25175	-0.23912412	FAM98C
163590_at	0.0352516	5.27e-04	3.6606913	-0.25385	0.32748283	TOR1AIP2
2048_at	0.0352516	5.27e-04	3.6603961	-0.25469	0.4315715	EPHB2
4684_at	0.0352516	5.27e-04	-3.6601772	-0.25531	-0.36481454	NCAM1
25840_at	0.0352516	5.29e-04	3.6594367	-0.25741	0.56047107	METTL7A
79684_at	0.0352516	5.29e-04	-3.6594029	-0.25751	-0.3921857	MSANTD2
643_at	0.0355084	5.34e-04	-3.656288	-0.26634	-0.64388938	CXCR5
26808_at	0.0355834	5.37e-04	-3.6547876	-0.2706	-0.55437612	SNORD42B
729974_at	0.0356284	5.39e-04	-3.6535529	-0.2741	-0.47398231	RFPL4AL1
48_at	0.0359788	5.46e-04	-3.6494583	-0.2857	-0.31614754	ACO1
8804_at	0.0359788	5.48e-04	3.6483598	-0.28881	0.90588228	CREG1
831_at	0.0359788	5.50e-04	3.6473064	-0.29179	0.30224028	CAST
8356_at	0.0359788	5.51e-04	3.6467196	-0.29346	0.60669463	HIST1H3J
9320_at	0.0359788	5.51e-04	3.6463249	-0.29457	0.56030277	TRIP12
100128398_at	0.0359949	5.53e-04	-3.6453586	-0.29731	-0.31541487	LOC100128398
440068_at	0.0363711	5.60e-04	3.6412725	-0.30887	0.72029184	CARD17
115653_at	0.03661	5.65e-04	-3.6383955	-0.31701	-0.46159447	KIR3DL3
353_at	0.0366173	5.67e-04	-3.6374583	-0.31966	-0.33842079	APRT
7444_at	0.0366173	5.69e-04	3.6366938	-0.32182	0.33255302	VRK2
28989_at	0.03665	5.71e-04	-3.635597	-0.32492	-0.21805227	NTMT1
79661_at	0.0370111	5.78e-04	-3.6317032	-0.33592	-0.25081625	NEIL1
1731_at	0.0377968	5.91e-04	-3.6242863	-0.35685	-0.49759133	Sep-01
7789_at	0.038136	5.98e-04	-3.6206629	-0.36707	-0.54171165	ZXDA
55315_at	0.0381835	6.01e-04	-3.619461	-0.37045	-0.2805221	SLC29A3
5051_at	0.0388787	6.14e-04	-3.6123466	-0.39049	-0.27756125	PAFAH2
400685_at	0.0388787	6.15e-04	-3.6120104	-0.39144	-0.3070502	LOC400685
55715_at	0.0388787	6.16e-04	-3.6113319	-0.39335	-0.21919378	DOK4
55687_at	0.0388787	6.19e-04	-3.609941	-0.39726	-0.16979114	TRMU
5243_at	0.0388787	6.20e-04	-3.6096411	-0.3981	-0.37534783	ABCB1
647033_at	0.0388787	6.22e-04	-3.6082034	-0.40215	-0.48760605	PA2G4P4
105373289_at	0.0388787	6.22e-04	-3.6081526	-0.40229	-0.33460329	LOC105373289
79680_at	0.0388787	6.31e-04	-3.6038891	-0.41428	-0.23321588	C22orf29
64773_at	0.0388787	6.31e-04	-3.6037086	-0.41478	-0.33436597	PCED1A
201292_at	0.0388787	6.33e-04	-3.6031178	-0.41644	-0.24107902	TRIM65
100616283_at	0.0388787	6.33e-04	-3.6026673	-0.41771	-0.17930297	MIR4766
54084_at	0.0388787	6.34e-04	-3.6025374	-0.41808	-0.30208174	TSPEAR
990_at	0.0388787	6.41e-04	3.5986763	-0.42892	0.37675624	CDC6
51276_at	0.0388787	6.42e-04	-3.5982936	-0.43	-0.30787853	ZNF571
29062_at	0.0388787	6.44e-04	-3.5976454	-0.43182	-0.17855583	WDR91
100874291_at	0.0388787	6.45e-04	-3.597123	-0.43328	-0.34670877	ALMS1-IT1
7100_at	0.0388787	6.45e-04	3.5969438	-0.43379	0.81621411	TLR5
54739_at	0.0388787	6.45e-04	3.5968192	-0.43414	0.93161739	XAF1
51659_at	0.0388787	6.46e-04	3.5964588	-0.43515	0.40964638	GINS2
79695_at	0.0388787	6.46e-04	-3.5962446	-0.43575	-0.34158323	GALNT12
116369_at	0.0388787	6.48e-04	3.5954419	-0.438	0.92146775	SLC26A8
283578_at	0.0388787	6.48e-04	3.5954215	-0.43806	0.49881075	TMED8
1991_at	0.0388787	6.50e-04	3.5946264	-0.44029	0.76726187	ELANE
130399_at	0.0388787	6.50e-04	-3.5946101	-0.44034	-0.2443925	ACVR1C
60686_at	0.0388787	6.51e-04	3.5940574	-0.44189	0.19623982	C14orf93
55215_at	0.0388787	6.52e-04	3.5933672	-0.44382	0.43060875	FANCI
728743_at	0.0392804	6.61e-04	-3.5893579	-0.45507	-0.36754934	LOC728743
202781_at	0.0395587	6.67e-04	-3.586219	-0.46386	-0.27994937	PAXIP1-AS1
154791_at	0.0395587	6.69e-04	-3.5856081	-0.46557	-0.38720633	C7orf55
51385_at	0.0395656	6.72e-04	-3.5841842	-0.46956	-0.44133288	ZNF589
143689_at	0.0395656	6.72e-04	3.5840425	-0.46996	0.56725002	PIWIL4
25862_at	0.039707	6.77e-04	3.5817608	-0.47635	0.26572918	USP49
9567_at	0.039707	6.78e-04	3.5812743	-0.47771	0.41616399	GTPBP1
10205_at	0.039707	6.79e-04	-3.5805902	-0.47963	-0.6713757	MPZL2
79772_at	0.039707	6.82e-04	3.5794095	-0.48293	0.5825393	MCTP1
6446_at	0.039707	6.82e-04	-3.5791671	-0.48361	-0.41642141	SGK1
51251_at	0.0400648	6.90e-04	3.5755814	-0.49364	0.36712554	NT5C3A
1669_at	0.0401636	6.93e-04	3.5740582	-0.4979	1.35793898	DEFA4
128486_at	0.0402846	6.97e-04	-3.5723637	-0.50264	-0.3481909	FITM2
160857_at	0.0403209	6.99e-04	-3.5713383	-0.5055	-0.33410516	CCDC122
22905_at	0.0404018	7.02e-04	-3.5699647	-0.50934	-0.2274382	EPN2
9265_at	0.0408742	7.12e-04	-3.5655399	-0.5217	-0.21504921	CYTH3
2843_at	0.0411874	7.22e-04	-3.5612901	-0.53356	-0.24054941	GPR20
56850_at	0.0411874	7.22e-04	3.5610293	-0.53429	0.28995712	GRIPAP1
56992_at	0.0411874	7.23e-04	3.5609156	-0.5346	0.71987152	KIF15
104472713_at	0.0412532	7.26e-04	-3.5592691	-0.5392	-0.34182598	PCAT29
8847_at	0.0412532	7.27e-04	3.5589486	-0.54009	0.62432929	DLEU2
128308_at	0.0413239	7.30e-04	-3.5576767	-0.54364	-0.23738801	MRPL55
7798_at	0.0415866	7.36e-04	-3.5549369	-0.55127	-0.22847162	LUZP1
284106_at	0.0419588	7.47e-04	-3.5506281	-0.56327	-0.2223669	CISD3
6097_at	0.0419588	7.48e-04	-3.5501192	-0.56469	-0.25871012	RORC
83988_at	0.0419588	7.48e-04	-3.5499339	-0.56521	-0.42326385	NCALD
127281_at	0.0420776	7.52e-04	-3.5483139	-0.56972	-0.21561332	FAM213B
7053_at	0.0421331	7.55e-04	-3.5468317	-0.57384	-0.50673178	TGM3
653268_at	0.0421331	7.56e-04	-3.5464579	-0.57488	-0.50651658	AGAP7P
89790_at	0.0421497	7.58e-04	-3.5456166	-0.57722	-0.52994668	SIGLEC10
100507501_at	0.0422394	7.62e-04	-3.5442253	-0.58109	-0.28995405	LINC01569
55281_at	0.0430929	7.79e-04	3.5371401	-0.60078	0.53952948	TMEM140
91694_at	0.0432263	7.84e-04	3.5349826	-0.60677	0.35465781	LONRF1
55711_at	0.0432263	7.85e-04	3.5347319	-0.60747	0.66226668	FAR2
2289_at	0.0432486	7.89e-04	3.533146	-0.61187	0.92395319	FKBP5
100750325_at	0.0432486	7.91e-04	-3.5322193	-0.61444	-0.41609627	RCAN3AS
9710_at	0.0432486	7.92e-04	-3.5319635	-0.61515	-0.25960105	KIAA0355
100129461_at	0.0432486	7.93e-04	-3.5315605	-0.61627	-0.31683913	LOC100129461
6983_at	0.0432486	7.94e-04	-3.5310362	-0.61773	-0.66106117	TRGV9
115362_at	0.0433713	7.98e-04	3.5294306	-0.62218	0.72726622	GBP5
23228_at	0.0435131	8.05e-04	3.5266592	-0.62987	0.59460178	PLCL2
2686_at	0.0435131	8.08e-04	-3.5255775	-0.63287	-0.35915212	GGT7
1147_at	0.0435131	8.09e-04	3.5250892	-0.63422	0.38615035	CHUK
55906_at	0.0435131	8.12e-04	-3.5237431	-0.63795	-0.28820287	ZC4H2
23243_at	0.0435131	8.13e-04	3.5236246	-0.63828	0.51356528	ANKRD28
162966_at	0.0435131	8.13e-04	-3.5235181	-0.63857	-0.54358477	ZNF600
23032_at	0.0435131	8.14e-04	3.5230202	-0.63995	0.37201586	USP33
8809_at	0.0435131	8.15e-04	3.5226498	-0.64098	1.12781584	IL18R1
58491_at	0.0435131	8.21e-04	-3.5203871	-0.64725	-0.24980027	ZNF71
259283_at	0.0435131	8.21e-04	-3.520142	-0.64792	-0.26370714	MDS2
148932_at	0.0435131	8.23e-04	3.5195879	-0.64946	0.27614989	MOB3C
259197_at	0.0435131	8.23e-04	-3.5194477	-0.64985	-0.39244117	NCR3
200772_at	0.0435131	8.23e-04	-3.5193928	-0.65	-0.23910973	LOC200772
5273_at	0.0436642	8.29e-04	3.5170817	-0.6564	1.06937716	SERPINB10
129642_at	0.0436642	8.30e-04	3.5169221	-0.65684	0.84613341	MBOAT2
51479_at	0.0438259	8.35e-04	3.514737	-0.66288	0.42994058	ANKFY1
101928689_at	0.0438259	8.36e-04	-3.5143826	-0.66386	-0.29545696	LINC01424
7150_at	0.0439909	8.43e-04	3.5117446	-0.67116	0.52737479	TOP1
54843_at	0.0439909	8.44e-04	-3.5113048	-0.67237	-0.51138846	SYTL2
2537_at	0.0439909	8.47e-04	3.5104887	-0.67463	1.16167743	IFI6
2107_at	0.0439909	8.48e-04	3.5098697	-0.67634	0.22543248	ETF1
28616_at	0.0439909	8.48e-04	-3.5098086	-0.67651	-0.82532662	TRBV4-2
257397_at	0.0439968	8.52e-04	3.5084375	-0.6803	0.35571567	TAB3
57447_at	0.0439968	8.54e-04	-3.5077579	-0.68218	-0.32188373	NDRG2
84288_at	0.0439968	8.58e-04	3.5063303	-0.68612	0.52630612	EFCAB2
100131234_at	0.0439968	8.58e-04	3.5062914	-0.68623	0.53475991	MIR181A1HG
100506007_at	0.0439968	8.58e-04	3.5060929	-0.68678	0.28299272	RTCA-AS1
10505_at	0.0439968	8.59e-04	-3.5057639	-0.68769	-0.27997239	SEMA4F
51053_at	0.0444464	8.72e-04	3.5011677	-0.70037	0.39146897	GMNN
28697_at	0.0444464	8.73e-04	-3.5007799	-0.70144	-0.5536766	TRAJ58
1525_at	0.0444464	8.73e-04	-3.5005233	-0.70215	-0.20686515	CXADR
8542_at	0.0446298	8.80e-04	3.498001	-0.70911	0.55542123	APOL1
28594_at	0.0446298	8.82e-04	-3.4973006	-0.71104	-0.41673901	TRBV7-4
9600_at	0.0446298	8.82e-04	-3.4972304	-0.71123	-0.32850745	PITPNM1
843_at	0.0447901	8.87e-04	3.4954252	-0.71621	0.29019209	CASP10
84911_at	0.0449529	8.92e-04	-3.493607	-0.72122	-0.46457906	ZNF382
400863_at	0.0450537	8.96e-04	-3.4922357	-0.725	-0.45383383	LINC00649
541471_at	0.0451039	8.99e-04	3.4912263	-0.72778	0.29234791	MIR4435-2HG
657_at	0.0452964	9.05e-04	-3.4890854	-0.73368	-0.59830268	BMPR1A
84245_at	0.0452964	9.08e-04	-3.4881726	-0.73619	-0.37383252	MRI1
55106_at	0.0452964	9.08e-04	3.4879113	-0.73691	0.40497849	SLFN12
286190_at	0.0455983	9.16e-04	-3.4851305	-0.74456	-0.29916343	LACTB2-AS1
57476_at	0.0456644	9.19e-04	3.4840197	-0.74762	0.38689051	GRAMD1B
135112_at	0.0457113	9.22e-04	3.4830451	-0.7503	0.2897301	NCOA7
100130992_at	0.0457249	9.24e-04	-3.4823056	-0.75233	-0.31083125	LOC100130992
2210_at	0.0459717	9.31e-04	3.4799334	-0.75886	0.52370533	FCGR1B
163115_at	0.0461795	9.37e-04	-3.4778413	-0.7646	-0.28072718	ZNF781
93663_at	0.0463533	9.46e-04	3.4749366	-0.77258	0.29907114	ARHGAP18
9737_at	0.0463533	9.46e-04	-3.4749125	-0.77265	-0.33577566	GPRASP1
387911_at	0.0463533	9.52e-04	-3.4728902	-0.7782	-0.19895608	C1QTNF9B
100873974_at	0.0463533	9.55e-04	-3.471823	-0.78113	-0.31322664	KCNC4-AS1
51760_at	0.0463533	9.55e-04	-3.471718	-0.78142	-0.22874248	SYT17
6491_at	0.0463533	9.55e-04	3.4716737	-0.78154	0.72200688	STIL
102724708_at	0.0463533	9.56e-04	3.4715451	-0.78189	0.55702598	LOC102724708
9246_at	0.0463533	9.57e-04	3.4710011	-0.78339	0.55951393	UBE2L6
340554_at	0.0463533	9.58e-04	-3.4709135	-0.78363	-0.24611126	ZC3H12B
55449_at	0.0463568	9.60e-04	-3.4702603	-0.78542	-0.2914079	DHRS4-AS1
92595_at	0.0466821	9.68e-04	-3.4673793	-0.79332	-0.21658772	ZNF764
100506409_at	0.0468522	9.74e-04	-3.4655793	-0.79826	-0.22531423	ELOVL2-AS1
11068_at	0.0468879	9.76e-04	-3.4647078	-0.80065	-0.25110557	CYB561D2
406956_at	0.0469041	9.79e-04	-3.4639712	-0.80266	-0.39610835	MIR181B2
7518_at	0.046938	9.84e-04	3.4622263	-0.80745	0.43727525	XRCC4
10451_at	0.046938	9.84e-04	3.4621602	-0.80763	0.3130517	VAV3
57212_at	0.046938	9.86e-04	-3.4614463	-0.80958	-0.24578598	TP73-AS1
1062_at	0.046938	9.87e-04	3.4612482	-0.81013	0.45193247	CENPE
8395_at	0.0469826	9.91e-04	3.4598016	-0.81409	0.62202074	PIP5K1B
5251_at	0.0469826	9.92e-04	-3.4597034	-0.81436	-0.31772235	PHEX
26015_at	0.0473373	1.00e-03	-3.4566593	-0.82269	-0.23326896	RPAP1
5467_at	0.0476705	1.01e-03	-3.4536707	-0.83087	-0.24440875	PPARD
114769_at	0.0476705	1.01e-03	3.4531628	-0.83226	0.53470417	CARD16
131583_at	0.0476845	1.01e-03	-3.4524536	-0.83419	-0.31539731	FAM43A
112812_at	0.0476934	1.02e-03	-3.4516402	-0.83642	-0.14820837	FDX1L
93210_at	0.0476934	1.02e-03	-3.4511676	-0.83771	-0.45995047	PGAP3
2624_at	0.0477302	1.02e-03	-3.4503074	-0.84006	-0.40859972	GATA2
28640_at	0.0477749	1.02e-03	-3.4493942	-0.84256	-0.61171349	TRAV41
644242_at	0.0483687	1.04e-03	-3.4447924	-0.85513	-0.45431446	LINC00622
55858_at	0.0483819	1.04e-03	3.4440957	-0.85703	0.38886549	TMEM165
6659_at	0.0485077	1.05e-03	-3.4423368	-0.86183	-0.20948142	SOX4
102724814_at	0.0485077	1.05e-03	-3.4407177	-0.86625	-0.18760695	LOC102724814
388906_at	0.0485077	1.05e-03	-3.4403432	-0.86727	-0.20436674	OGFRP1
83481_at	0.0485077	1.06e-03	-3.4391016	-0.87066	-0.35157674	EPPK1
9743_at	0.0485077	1.06e-03	-3.438868	-0.8713	-0.30240295	ARHGAP32
9572_at	0.0485077	1.06e-03	-3.4384744	-0.87237	-0.40093694	NR1D1
140606_at	0.0485077	1.06e-03	-3.438281	-0.8729	-0.26638961	SELM
50855_at	0.0485077	1.06e-03	-3.4382655	-0.87294	-0.22210714	PARD6A
966_at	0.0485077	1.06e-03	3.4369777	-0.87645	0.48613164	CD59
55603_at	0.0485077	1.06e-03	3.4368135	-0.8769	0.3894205	FAM46A
162517_at	0.0485077	1.06e-03	3.4366331	-0.87739	0.45853612	FBXO39
2272_at	0.0486467	1.07e-03	-3.4351113	-0.88154	-0.32487606	FHIT
55850_at	0.0488331	1.08e-03	-3.4331539	-0.88688	-0.28894475	USE1
411_at	0.0488331	1.08e-03	3.4326838	-0.88816	0.21788439	ARSB
753_at	0.0490551	1.09e-03	-3.4295477	-0.8967	-0.20004718	LDLRAD4
100128252_at	0.0490551	1.09e-03	-3.4293283	-0.89729	-0.29876509	ZNF667-AS1
57643_at	0.0490551	1.09e-03	-3.4286866	-0.89904	-0.29736019	ZSWIM5
116841_at	0.0490551	1.09e-03	-3.4282243	-0.9003	-0.2286483	SNAP47
5193_at	0.0490551	1.09e-03	-3.4278051	-0.90144	-0.27527588	PEX12
92249_at	0.0490551	1.10e-03	-3.4260156	-0.90631	-0.53290068	LINC01278
3604_at	0.0490551	1.10e-03	-3.4254205	-0.90793	-0.40599122	TNFRSF9
9047_at	0.0490551	1.10e-03	-3.4253653	-0.90808	-0.36865396	SH2D2A
6676_at	0.0490551	1.11e-03	3.4245315	-0.91035	0.20378956	SPAG4
57169_at	0.0490551	1.11e-03	3.4243527	-0.91083	0.44511154	ZNFX1
7097_at	0.0490551	1.11e-03	3.4240387	-0.91169	0.77171443	TLR2
5153_at	0.0490551	1.11e-03	3.4235884	-0.91291	0.18158335	PDE1B
246754_at	0.0490551	1.11e-03	3.4235842	-0.91292	0.43796221	MTVR2
10906_at	0.0493407	1.12e-03	3.4207042	-0.92076	0.45082915	TRAFD1
84058_at	0.0493407	1.12e-03	-3.4205405	-0.9212	-0.26125606	WDR54
101927438_at	0.0495607	1.13e-03	-3.4185183	-0.9267	-0.39811645	LOC101927438
338440_at	0.0495635	1.13e-03	-3.4174647	-0.92956	-0.37610053	ANO9
26771_at	0.0495635	1.13e-03	-3.4165005	-0.93218	-0.5480934	SNORD102
9372_at	0.0495635	1.14e-03	-3.4158075	-0.93406	-0.27631401	ZFYVE9
57007_at	0.0495635	1.14e-03	-3.4157302	-0.93427	-0.27723605	ACKR3
219855_at	0.0495635	1.14e-03	-3.4156229	-0.93456	-0.24653357	SLC37A2
53840_at	0.0497572	1.14e-03	3.4137829	-0.93956	0.39262566	TRIM34
3344_at	0.0498615	1.15e-03	3.4125305	-0.94295	0.3657556	FOXN2
9928_at	0.0498963	1.15e-03	3.4117331	-0.94512	0.55589216	KIF14
406955_at	0.0500586	1.16e-03	3.4101076	-0.94953	0.63798082	MIR181B1
10678_at	0.0504918	1.17e-03	3.4066257	-0.95897	0.27096201	B3GNT2
8336_at	0.0504918	1.17e-03	3.406167	-0.96021	0.36745976	HIST1H2AM
23367_at	0.0504991	1.17e-03	3.4050002	-0.96338	0.38806216	LARP1
10692_at	0.0504991	1.17e-03	-3.4049866	-0.96341	-0.27439095	RRH
642633_at	0.0509991	1.19e-03	-3.4012079	-0.97365	-0.26412184	FAM230B
148223_at	0.0509991	1.19e-03	-3.4006483	-0.97516	-0.17001476	C19orf25
25961_at	0.0510528	1.19e-03	-3.3996113	-0.97797	-0.22094593	NUDT13
83860_at	0.0510528	1.20e-03	-3.3991787	-0.97914	-0.29304235	TAF3
55268_at	0.0511629	1.20e-03	-3.3979145	-0.98256	-0.28503265	ECHDC2
84939_at	0.0514736	1.21e-03	-3.3953797	-0.98942	-0.24513865	MUM1
9531_at	0.0518059	1.22e-03	-3.3924894	-0.99724	-0.24401347	BAG3
11180_at	0.0518059	1.22e-03	-3.3921617	-0.99812	-0.32011854	WDR6
79096_at	0.0519105	1.23e-03	-3.3908967	-1.00154	-0.27718564	C11orf49
100616157_at	0.0519105	1.23e-03	3.3900392	-1.00386	0.41112278	MIR4772
8693_at	0.0519105	1.23e-03	3.3898291	-1.00443	0.50213013	GALNT4
79624_at	0.0520153	1.23e-03	3.3886151	-1.00771	0.3530747	ARMT1
79598_at	0.052255	1.24e-03	3.386559	-1.01326	0.37742546	CEP97
63905_at	0.0524134	1.25e-03	-3.3850158	-1.01743	-0.24442691	MANBAL
54734_at	0.0525316	1.25e-03	3.3837263	-1.02091	0.40105666	RAB39A
81030_at	0.0530253	1.27e-03	3.3801174	-1.03064	0.64726422	ZBP1
284129_at	0.0530746	1.27e-03	-3.3785639	-1.03483	-0.20403973	SLC26A11
28661_at	0.0530746	1.27e-03	-3.3781479	-1.03595	-0.67266738	TRAV22
9695_at	0.0530746	1.28e-03	3.3779376	-1.03652	0.33414375	EDEM1
2181_at	0.0530746	1.28e-03	3.3776087	-1.03741	0.33085679	ACSL3
23236_at	0.0531941	1.28e-03	-3.3762209	-1.04115	-0.41325624	PLCB1
64763_at	0.0531941	1.29e-03	-3.3750735	-1.04424	-0.23643577	ZNF574
56623_at	0.0531941	1.29e-03	-3.3750586	-1.04428	-0.17012661	INPP5E
339788_at	0.0531941	1.29e-03	-3.3746824	-1.04529	-0.34300598	LINC00298
10316_at	0.0534619	1.30e-03	-3.3724937	-1.05119	-0.35652338	NMUR1
101928682_at	0.0536565	1.30e-03	-3.3707598	-1.05585	-0.31937488	LOC101928682
51512_at	0.0537002	1.31e-03	3.3694107	-1.05949	0.25143634	GTSE1
9674_at	0.0537002	1.31e-03	3.3692547	-1.05991	0.27190717	KIAA0040
4939_at	0.0537002	1.31e-03	3.3688638	-1.06096	1.09858025	OAS2
51667_at	0.0538262	1.32e-03	3.3675547	-1.06448	0.40995391	NUB1
84461_at	0.0539402	1.32e-03	-3.3663207	-1.0678	-0.18937052	NEURL4
9381_at	0.0539557	1.33e-03	3.3654274	-1.0702	0.36226131	OTOF
102724064_at	0.0539557	1.33e-03	-3.3651145	-1.07104	-0.33974934	LOC102724064
100126333_at	0.0539557	1.33e-03	-3.3646089	-1.0724	-0.37118772	MIR708
57405_at	0.054126	1.33e-03	3.3630389	-1.07662	0.37580898	SPC25
79895_at	0.0541358	1.34e-03	3.3624426	-1.07822	0.66990014	ATP8B4
3045_at	0.0542057	1.34e-03	3.3608722	-1.08244	1.37457379	HBD
2131_at	0.0542057	1.35e-03	3.3603347	-1.08389	0.44332558	EXT1
7110_at	0.0542057	1.35e-03	3.3603307	-1.0839	0.37791028	TMF1
55151_at	0.0542057	1.35e-03	-3.3598806	-1.08511	-0.26044906	TMEM38B
167555_at	0.0544462	1.36e-03	3.357896	-1.09044	0.45419634	FAM151B
8317_at	0.0544993	1.36e-03	3.3570439	-1.09273	0.2916336	CDC7
203260_at	0.0545333	1.36e-03	-3.3563084	-1.0947	-0.18145965	CCDC107
7539_at	0.0547296	1.37e-03	-3.354599	-1.09929	-0.2089499	ZFP37
283683_at	0.0547603	1.38e-03	-3.3527024	-1.10438	-0.51433158	LOC283683
11169_at	0.0547603	1.38e-03	3.3523983	-1.10519	0.43760784	WDHD1
4353_at	0.0547603	1.38e-03	3.3522621	-1.10556	1.0031848	MPO
10825_at	0.0547603	1.38e-03	-3.3519417	-1.10642	-0.24953665	NEU3
9882_at	0.0547603	1.38e-03	-3.3517741	-1.10686	-0.34720087	TBC1D4
84333_at	0.0547739	1.39e-03	3.3507088	-1.10972	0.47378175	PCGF5
51056_at	0.0547739	1.39e-03	3.3506417	-1.1099	0.7404273	LAP3
664_at	0.054955	1.39e-03	-3.3490334	-1.11421	-0.44326546	BNIP3
26297_at	0.0551969	1.41e-03	-3.3462159	-1.12176	-0.40298399	SERGEF
79659_at	0.0551969	1.41e-03	-3.3462108	-1.12178	-0.22300168	DYNC2H1
10048_at	0.0551969	1.41e-03	3.3460219	-1.12228	0.32071806	RANBP9
140258_at	0.0552965	1.41e-03	3.3447158	-1.12578	0.25636422	KRTAP13-1
103_at	0.0552965	1.41e-03	3.3443876	-1.12666	0.46081707	ADAR
51744_at	0.0554214	1.42e-03	-3.3430794	-1.13016	-0.44832976	CD244
28622_at	0.0554214	1.42e-03	-3.3426069	-1.13143	-0.56010047	TRBJ2-7
163351_at	0.0554427	1.42e-03	3.3417438	-1.13374	0.55591351	GBP6
161436_at	0.0554427	1.43e-03	-3.3414447	-1.13454	-0.27995146	EML5
80764_at	0.0555551	1.43e-03	-3.3402614	-1.1377	-0.29907942	THAP7
80216_at	0.0556495	1.44e-03	3.3391866	-1.14058	0.67382795	ALPK1
220388_at	0.0557495	1.44e-03	-3.3379155	-1.14398	-0.20825334	CCDC89
8216_at	0.0557495	1.44e-03	-3.3372021	-1.14589	-0.2341071	LZTR1
8754_at	0.0557495	1.44e-03	3.3370521	-1.14629	0.40847087	ADAM9
3934_at	0.0561586	1.46e-03	3.3340221	-1.15439	1.11094793	LCN2
54344_at	0.0561586	1.46e-03	-3.3334093	-1.15602	-0.35654537	DPM3
51348_at	0.0561586	1.46e-03	-3.3331075	-1.15683	-0.93639587	KLRF1
56895_at	0.0566047	1.48e-03	-3.3299897	-1.16516	-0.2748656	AGPAT4
7130_at	0.0567443	1.48e-03	3.3286672	-1.16869	0.88362215	TNFAIP6
83452_at	0.0570863	1.49e-03	3.3261764	-1.17533	0.34175875	RAB33B
3009_at	0.0571017	1.50e-03	3.3248612	-1.17884	0.55623095	HIST1H1B
54629_at	0.0571017	1.50e-03	3.3248012	-1.179	0.28269875	FAM63B
1432_at	0.0571017	1.50e-03	3.3245618	-1.17964	0.59224729	MAPK14
163051_at	0.0573416	1.51e-03	-3.3226106	-1.18484	-0.24154293	ZNF709
1738_at	0.0573416	1.51e-03	3.3221648	-1.18603	0.39744366	DLD
8313_at	0.0575633	1.52e-03	-3.3203857	-1.19077	-0.25050855	AXIN2
145783_at	0.057922	1.53e-03	-3.3178292	-1.19759	-0.21951738	LOC145783
55731_at	0.0579426	1.54e-03	-3.3169513	-1.19992	-0.19980123	FAM222B
