Gene	GSE11223	GSE112366	GSE126124	GSE179285	GSE186582	GSE20881	GSE59071	GSE6731	GSE95095	Average
ECI1	-6.08147	1.8513062	1.2253003	-7.5031219	-6.9644159	-1.9263051	-3.997493	0.2671835	NA	-2.8911269875
ALB	6.0813985	1.3762758	0.9654404	5.40862	-1.3792583	3.2979315	-1.516277	-1.8585986	3.339529	1.746117922222222
YARS	-6.0809247	3.1878238	1.4610421	4.5846271	5.3657635	-1.613168	3.609937	2.8320481	0.2776	1.5138609888888888
ADAL	-6.0711255	-1.8786164	-3.9766566	-5.3843597	-1.6693676	-3.3960901	-7.045261	NA	1.749795	-3.4589602375000004
IFFO2	6.0635649	-1.0948313	4.1280105	3.9857827	3.8017841	3.9294093	4.10123	NA	2.369202	3.410519025
NDUFC2	-6.0586892	2.8762849	NA	-1.4041059	NA	-2.7401647	NA	NA	-2.588938	-1.9831225800000003
SERBP1	-6.0550042	-1.9640801	-5.2773466	-5.7558568	-0.3068618	-2.1156492	-3.527741	-2.4024706	-1.699604	-3.2338460333333336
LRG1	6.0436948	4.5475738	2.385699	3.3491285	7.5798637	2.8524582	5.137354	NA	1.301308	4.149635
EPOR	6.0306616	-2.229965	1.6631236	2.9190882	0.4004229	0.2177243	1.058659	2.7846021	-0.011233	1.4258981888888893
NCKAP5	-6.0280895	-0.6007167	-5.0193064	-4.326745	-4.0800709	-2.3308375	-9.935779	NA	1.260965	-3.8825725
CFB	6.0243593	5.1198104	7.0090433	10.8730992	4.9710146	5.2176992	17.713594	5.7573646	3.7621	7.383120511111112
S100A11	6.019099	4.5277869	2.4218253	9.6944837	5.807222	3.1117641	12.206322	4.1817821	2.193993	5.5738086777777776
CENPV	-6.0189429	-1.8645073	-3.3499282	-4.2987019	-3.5997731	-2.4992031	-5.678671	NA	-1.037645	-3.5434215625000003
C6orf48	6.0170011	0.1171575	NA	2.5987616	-0.9720912	3.276803	NA	NA	-1.128653	1.6514965000000001
SLC2A8	-6.0151343	1.4532079	1.3788173	1.1879029	-0.7951641	-4.4541045	-2.640444	NA	0.816874	-1.1335056
FANCC	-6.0107142	1.6646873	-3.876545	-3.8376211	-3.4225006	-3.2393903	-3.417862	0.7933609	-0.417166	-2.418194555555556
ZC4H2	-6.0098851	1.0644318	-1.8726143	-3.5051496	-0.3743635	-1.7648577	-4.864529	NA	1.604596	-1.965296425
CHRDL2	5.9917623	1.3480922	3.8365274	7.6264988	3.8576921	2.973294	4.976993	NA	8.930889	4.942718600000001
TIMP2	5.9906549	3.1415396	3.1568993	6.9724204	3.6352911	4.8990334	4.923853	-2.0243814	3.753151	3.827606811111111
ATPAF1	-5.9869906	-2.5607389	-6.1497192	-9.8722942	-4.3250264	-2.0545074	-12.615164	NA	-1.916204	-5.6850805875
AFAP1L2	5.9853514	-0.1427964	0.6036986	2.640645	0.939815	0.7899867	8.367813	NA	2.012089	2.6495752875
PCCB	-5.9807335	3.3915809	-4.035008	-1.5482423	-0.1745625	-2.1516679	-2.075123	0.0652024	0.351947	-1.3507341
EDC3	-5.9741613	2.8773307	-4.5238571	0.9772218	5.2523262	-2.1815723	0.198279	NA	1.216619	-0.26972675
CISD3	-5.973143	1.6814556	NA	-5.0596224	-3.2045356	-5.086138	NA	NA	-0.416578	-3.0097602333333335
ZNF649	-5.9723412	-1.4177589	-3.2433043	-6.9747132	-2.7843807	-3.9018924	-4.451319	NA	-0.355275	-3.6376230874999997
C2	5.9690699	6.3297936	6.4735215	11.7108268	7.9782296	5.4463443	17.948596	1.190666	4.180156	7.469689300000001
PKM	5.9585527	3.8379435	3.3996615	8.4257283	1.9805212	5.4889407	12.515161	3.1813058	NA	5.5984768375
ZFP91	-5.9578246	-1.5320388	NA	-6.3436963	NA	-1.980813	NA	NA	2.292531	-2.7043683400000003
IFITM3	5.9543115	3.4619632	4.9523875	11.2307438	6.2825078	4.4921692	14.385459	4.9884409	1.732828	6.386756766666668
RAMP3	5.9453215	-0.1188839	4.9419452	9.0018221	3.0968942	2.0092307	7.276812	3.4836399	4.848447	4.498358744444444
LZIC	-5.9447296	3.7872698	-5.7094855	-4.7667314	1.1060463	-2.4983958	-5.759876	NA	-2.140384	-2.7407857750000004
MLYCD	-5.9419211	-0.1291278	-1.3408881	-8.6458891	-3.1170743	-1.3515785	-6.11569	NA	-1.753924	-3.5495116125
SLC23A1	-5.9371121	-2.2620466	-4.5384795	-1.5024867	-5.3480215	-0.926672	-12.149211	NA	-0.413951	-4.134747549999999
POLR3B	-5.9322796	1.4085918	-4.857438	-4.2569044	1.2945625	-3.6715563	-4.138302	NA	-2.015792	-2.77113975
SDR16C5	5.9315975	-0.6643366	-1.2889641	4.6137495	3.2893191	2.545064	6.204025	NA	1.599783	2.7787796749999996
TMEM245	-5.9231506	-3.2183976	-2.5473431	-0.7726637	-2.042157	0.3705665	-3.407215	NA	NA	-2.5057657857142854
IER3IP1	-5.9165468	1.422679	2.9981348	2.3658692	-2.3634452	-1.6570432	1.138212	NA	-2.437301	-0.5561801500000001
NDUFA10	-5.9163896	-3.5853368	-3.9613687	-8.1741167	-6.4580071	-2.8939316	-7.296788	NA	0.210715	-4.7594029375
MAP7D2	-5.9116876	-2.479808	-3.0732024	-5.2462575	-6.3334016	-3.8804823	-7.675746	NA	-0.720245	-4.4151038
GYPC	5.9041328	-0.2510838	4.2516531	5.7365795	2.4259334	1.4524821	5.743882	0.1958679	3.200418	3.184429444444445
GZMH	5.8992366	1.4902347	2.6395148	7.0666521	3.5389277	2.349566	2.028209	-0.3640075	3.19663	3.093884822222222
ZNF282	-5.8939709	0.3958918	0.6981754	-0.6635415	0.527305	0.6960686	0.763882	1.7938218	1.091454	-0.06565708888888887
RGCC	5.8924852	-0.8546846	3.9164776	7.5288717	2.6260925	2.6324334	7.631432	NA	NA	4.196158257142857
GBA2	-5.8919925	1.5788045	-5.8492458	-3.2325823	-3.309153	-0.9232899	-6.919118	NA	1.734156	-2.851552625
SEH1L	-5.8868803	0.9353741	-5.1111942	-5.9397307	0.1861564	-3.4896575	-2.293235	NA	-4.237193	-3.229545025
LY6K	5.8865454	1.9461802	0.9644852	5.4565021	1.9691546	2.4490076	-0.172653	NA	1.940041	2.5549078875
GSTA5	-5.886408	NA	-1.8103681	-1.0043293	NA	-2.1185063	-6.818003	NA	1.327357	-2.7183762833333334
EMC9	-5.8859628	0.4458997	0.3775673	-0.2316694	-3.1433879	-3.3136267	-1.176568	NA	NA	-1.8468211142857143
TUBB2B	5.8848194	-2.9861272	1.9827054	2.7312805	0.6132524	3.754013	2.91614	-0.9430317	1.544338	1.7219322000000001
HP	5.8813992	0.1375815	-0.6064787	6.5948865	2.6728623	0.4298577	2.284397	-3.2295487	4.148791	2.0348608666666665
CDH24	-5.8788	-2.8623922	-0.9240897	2.1174662	-0.474299	-3.8155077	-0.09462	NA	2.502722	-1.17869005
THEG	5.8734923	-0.5393355	1.0309113	-0.7797761	-0.8588026	4.9922708	-2.029232	NA	1.471813	1.1451676499999999
MRAP2	5.8728174	5.2049371	2.250662	6.0746106	2.0753926	2.6873793	1.459781	NA	1.397059	3.377829875
PREPL	-5.8725023	-2.4188073	-5.2296203	-3.2808046	0.6482348	-1.4286887	-2.703303	-4.0207247	-0.549767	-2.7617758999999995
SLC22A5	-5.8708398	-1.4945808	-5.9257563	-8.2776397	-5.4039809	-1.8725258	-12.178961	-3.8477761	-4.95481	-5.536318933333333
DDR1	-5.8650237	1.5834558	-1.9725652	-3.715791	NA	-1.8305801	-3.581359	NA	1.646562	-1.962185885714286
MGC70870	-5.8630011	-2.7580153	-2.8268781	-2.5382102	-2.3995244	-0.1525669	-2.928944	NA	1.381809	-2.260666375
PAPD5	-5.8604827	-1.4584755	-5.2792038	-2.4462843	-2.7408586	-1.7035543	-6.354461	NA	0.469309	-3.1717514000000007
DLX3	5.8593314	1.3527091	2.7847166	3.753678	-1.3322989	2.9422725	0.23066	NA	1.479825	2.1338617125
ANKRD36BP2	5.8585643	1.1150669	NA	5.0290894	2.3931114	5.0208086	NA	NA	NA	3.8833281200000003
DDIT4	5.8561587	4.309706	4.017412	10.9088107	2.5680339	4.331829	7.426395	7.1009416	1.082753	5.289115544444444
SNX17	-5.8459085	3.4982736	1.3893299	4.4533788	-3.2609493	1.186552	0.036273	1.2669439	0.656531	0.3756027111111111
TMEM141	-5.8434244	2.2589403	-1.6428595	-5.7463248	-3.1049197	-3.9480891	-5.112336	NA	-0.650405	-2.973677275
PPP1R13L	5.8409498	2.6678619	-1.5112944	2.598002	-1.3871692	3.4716473	2.11786	NA	0.349218	1.7683844249999998
IFT80	5.8393538	-1.4195109	-3.1749645	1.044344	1.0795758	1.2034586	0.565571	NA	1.172995	0.78885285
ANXA6	5.8364124	-3.1429463	3.6758795	5.1929178	5.4843769	2.5183595	6.089326	1.695909	1.419187	3.196602422222222
FAM234A	-5.8341464	1.9671212	-6.8595842	-4.5129367	-0.2944282	-0.4594765	-6.176984	NA	NA	-3.1672049714285713
GNA11	-5.8338351	1.3638861	-4.068017	-2.8579036	-3.9725638	-0.5061738	-6.529678	-1.2899537	-3.016433	-2.9678524333333334
ZNF174	-5.8334907	1.5052686	-3.1825856	-1.954169	-1.1880756	-2.8758186	-8.260354	-0.5991709	2.823399	-2.1738885333333338
DOLPP1	-5.8330563	0.7553852	-3.8846193	-4.9959794	-4.6994502	2.5110624	-5.049018	0.3540744	-0.361622	-2.3559136888888887
HNRNPCL1	-5.832852	NA	0.8524422	2.7523033	NA	-1.9623949	0.68071	NA	1.421138	-0.3481089000000001
OLFM4	5.8305824	2.1949327	5.0312162	8.4359904	-0.4873666	4.4682951	7.312896	3.0696498	2.088757	4.2161058888888885
GOT2	-5.8302179	2.1491359	-4.4969301	-4.0615666	1.0396647	-3.9778055	-2.994885	-2.1353919	0.065716	-2.249142266666667
KYNU	5.8294969	1.457117	4.2464811	8.4646816	3.1061464	4.1321834	12.58564	2.318834	3.139439	5.031113266666668
NHSL1	-5.82561	-2.1048195	-4.5801048	-2.5820108	-4.0317202	-0.7130536	-5.550047	NA	NA	-3.6267665571428567
RHD	-5.822164	-4.3991213	3.1491127	-1.6271461	0.9698718	-4.1883959	-0.871072	0.5941268	1.459701	-1.1927874444444444
IGF2R	-5.8214545	2.8618252	-0.093487	3.4801698	0.4080719	1.6309684	1.979867	1.7963118	-0.667378	0.6194327333333333
KRT6B	5.8212764	3.7042984	2.1073531	5.2686438	-2.4613531	2.6415962	3.915972	NA	1.504498	2.8127855999999998
STRBP	-5.8206567	-5.1489283	-6.6896876	-8.0398185	-1.3640665	-1.0095619	-5.086562	NA	-3.062434	-4.5277144375
ERCC6L2	-5.816519	-1.2927447	-4.6251698	-1.3344031	-2.0812714	-1.9125992	-6.699607	NA	NA	-3.3946163142857144
IGF2	5.8152726	NA	NA	6.0554215	NA	4.6190015	NA	0.5386942	7.949384	4.99555476
NOS2	5.8102276	5.6630154	5.6064808	12.8435154	5.6282795	6.0512243	9.474928	4.4569025	1.033654	6.285358611111111
ANO5	-5.8100569	-2.839029	-4.9408085	-8.2353631	-4.6644399	-0.841743	-4.989626	NA	-3.293147	-4.451776675
GJA4	5.8060165	-1.3698936	2.3692399	8.5068566	3.2052566	3.0579679	5.148288	-1.5684736	4.508525	3.295975922222222
TICRR	-5.8039379	0.6866315	-2.3212803	1.4289337	1.495919	-2.2981037	2.268875	NA	NA	-0.6489946714285715
PCK2	-5.8038306	-1.0270129	-2.4263256	-1.1527566	-3.8293906	-0.5186461	-6.535126	0.0110228	-2.378601	-2.628962955555556
IFT22	5.7993088	-2.900586	2.4174789	5.3607472	4.2775946	3.6619553	8.46922	NA	NA	3.8693883999999996
LUZP2	-5.7959542	-1.2219921	0.643452	-7.7680089	0.5738924	-2.4594498	-5.871737	-1.7097729	-0.039148	-2.627635388888889
RANGAP1	-5.7823116	1.4742867	-0.3669297	5.5514177	2.8688918	-1.61752	4.818449	3.4064973	-0.921906	1.0478750222222224
SUPT4H1	5.7814346	2.0276242	-2.9443697	-6.4060905	-2.0951948	3.6256908	-6.373148	0.161643	-0.66151	-0.7648800444444445
HPSE	5.7776025	3.9931966	5.1800846	2.7495756	2.4229474	2.2558204	4.262623	NA	0.723263	3.4206391375000007
DUOXA2	5.77495	4.83264	6.1169308	9.0367429	5.6332803	3.9667282	12.101004	NA	2.135444	6.199715024999999
GRIN2A	-5.7686795	1.2751289	-4.2344469	-4.3502527	0.6776031	2.1271556	-3.86422	-1.2194784	1.32706	-1.5589033222222222
SFXN1	-5.7640084	-3.0066298	-4.7023786	-8.7138585	-4.669296	-1.1541471	-10.231911	NA	0.938181	-4.66300605
DBR1	-5.7619189	-0.8973801	-1.3446221	1.3186898	-1.1423907	-2.8616554	-0.749339	NA	-0.612956	-1.5064465500000002
ZBED1	-5.7535329	-1.031473	NA	-4.3880512	-2.5281393	-1.3905571	NA	-0.9017051	-2.455774	-2.6356046571428573
GREB1	5.7456945	1.6373196	2.9156859	1.4097273	0.5175377	5.2477893	2.259818	-1.4380607	2.801057	2.3440631777777776
ETFDH	-5.7444688	0.89616	-4.8949596	-5.9491722	-4.4054686	-3.5785129	-11.669891	-1.2810723	-2.148515	-4.308433377777778
FAP	5.7411716	2.6478165	3.3664177	8.5696562	3.1537911	3.6267635	4.35899	2.753603	3.283281	4.166832288888889
EFHC1	5.7348855	-0.9337603	-1.5891114	1.2917331	4.3288542	3.9191675	1.787505	NA	2.269924	2.1011497
PI4KB	-5.7339737	-1.8368346	-4.5745339	-2.3797002	3.2030277	-2.0614459	-4.776479	-2.4448145	-0.82879	-2.3815049000000004
SERF1A	-5.7335323	-0.3087486	NA	-10.0104015	NA	-3.3042309	NA	NA	2.092061	-3.4529704600000004
AMOTL2	5.7311754	-0.4711676	4.2059871	7.2344952	6.0595141	3.8713502	4.904049	0.216024	2.338757	3.7877982666666665
PPP1CC	-5.7309798	0.3470423	-6.6927666	-2.8962835	-5.8283203	-1.1838075	-5.114664	-2.490312	-1.144763	-3.414983822222222
PARP8	5.7295364	-1.666679	2.1117434	9.6130399	1.7040619	3.9166512	9.737614	NA	-1.932709	3.6516573500000002
ANP32A	-5.7295106	-1.3933792	1.0530632	-5.5164942	-5.2862502	-3.7650171	-1.581875	-3.1579429	3.38243	-2.4438862222222224
TNXB	5.7282515	-1.5150027	NA	2.366952	-1.9862169	-2.3924701	NA	NA	3.876307	1.0129701333333332
CLDN12	5.7260222	4.4280457	1.368417	7.7300623	-0.1101743	1.6892215	4.774546	NA	-1.593983	3.001519675
TBL3	-5.725956	0.1265599	1.2991349	1.1769544	0.0452953	-1.6591871	-0.733629	0.4914355	1.548095	-0.3812552333333332
CLUH	-5.7230693	1.5694589	-5.9028977	-2.0748732	1.6581231	-5.269837	-4.087426	-0.0654369	NA	-2.4869947624999997
TOMM40	-5.7208509	2.2087324	-0.546874	-1.2861717	-0.4707613	-6.7013758	0.3092	1.8503675	-1.018198	-1.263992422222222
AP1AR	-5.7149061	-1.8227136	-3.5019292	-8.031579	-7.5073077	-1.4782758	-9.160358	NA	NA	-5.3167242
GMCL1	-5.7132022	-0.2405887	-3.427917	-3.9051058	-5.4857695	-0.4421396	-7.95206	NA	-0.770586	-3.4921711
IFITM1	5.7120729	3.697203	5.7146235	8.6808729	7.1041495	5.5726899	11.929192	3.9347892	0.926688	5.919142322222222
PANX2	5.7083218	-1.5515704	2.4879332	2.2837193	-0.2248708	-0.4398283	0.488583	NA	1.374871	1.26589485
ADCK2	-5.701151	-1.8548925	-0.5235687	-4.0277576	-0.0288069	-2.294401	-3.530692	NA	0.771531	-2.1487173375000004
POMGNT1	-5.7008823	-0.6803895	-3.2634544	-1.2752331	-3.5382363	-2.0736528	-2.850974	NA	1.19989	-2.2728665500000003
ZBP1	5.697963	3.6933192	5.9453348	9.126603	2.7323738	7.2712514	10.593124	NA	1.436555	5.8120655249999995
CASP5	5.6952143	5.2137997	4.5071646	9.0275746	2.0005835	5.3741537	5.710414	1.5794022	-1.563032	4.171697177777777
UNC13D	5.6940632	1.4821275	4.4247667	7.2958086	2.8702542	3.4742968	10.734147	NA	3.038903	4.876795875
LYST	5.6916021	0.9998009	-0.5591152	5.2792913	2.5300389	1.9478297	5.033545	-0.7569076	2.571477	2.526395788888889
APPBP2	-5.6914158	-2.2209816	-4.6527744	-3.2416648	-0.021089	-3.32759	-3.99535	-3.0538411	1.012698	-2.799112077777778
CHRD	5.6912049	-0.6255334	3.8306138	6.2030562	1.5867996	2.9380161	-0.650705	-3.6376226	2.375757	1.9679540666666664
CALCOCO2	-5.6809087	-3.7280695	-4.7893058	-7.6337615	-3.5781827	-4.0660985	-6.073021	-1.0051527	-0.63344	-4.1319933777777775
OSBPL3	5.6794388	-1.4745037	1.593986	8.267033	-0.4575	3.1489386	9.191639	1.0725053	-0.74712	2.9193796666666665
DUS2	-5.6749333	-1.685982	-3.4984739	2.6541783	3.3889124	-0.720718	1.491931	NA	NA	-0.5778693571428571
XRN2	-5.6724355	2.3786478	-3.9491534	1.126287	-2.6713253	-1.1724008	1.008925	NA	1.490388	-0.9326334
EPHX2	-5.6710378	-1.0883699	-3.0882289	-3.7372206	-5.0446043	-1.8757589	-8.082457	-1.8646199	-3.762315	-3.801623588888889
TNNC2	-5.6640269	-0.8760964	3.4958713	-9.6004676	-6.9635576	-3.6889356	-5.454042	-2.861688	1.3971	-3.3573158666666663
LPIN1	5.6625921	2.241717	3.4364751	10.9775518	5.1374246	3.8136948	11.537536	4.4516838	-1.141936	5.124082133333333
LSM4	-5.6607037	2.2649132	-2.6078977	-2.7372229	-1.1842593	-4.853458	-2.061728	0.4940206	-1.271786	-1.9575690888888886
METAP1	-5.6571789	-0.3032381	-5.6806456	-7.494202	-6.3447542	-3.1756955	-6.217116	-4.4495743	-2.520643	-4.6492275111111105
TLR5	5.6560756	-1.9983701	1.9308122	2.6800403	3.9293892	3.4156893	2.099985	-0.1256232	1.826577	2.1571750333333335
CCDC88B	5.6550772	-0.3987251	7.0062017	8.7928093	5.7651336	3.7665152	4.170073	NA	1.843553	4.5750797375
SLC25A51	-5.6545516	-1.3201318	-5.3122143	-2.2259501	-5.078581	-1.8802049	0.578009	NA	NA	-2.9848035285714287
SNX24	-5.6499975	1.3136573	-5.6676289	-4.3599286	-3.8642218	-0.2883443	-5.935559	NA	-3.761931	-3.5267442249999994
SUOX	-5.6491471	-1.1742594	-3.9765695	-6.363767	-0.4497945	-2.2106737	-8.868548	-0.5129857	-2.842944	-3.5609654333333336
PHLPP1	-5.6478501	-1.517589	-5.4613115	-6.0380057	-3.7743933	-4.8944449	-5.985872	-1.5766242	-1.604032	-4.055569188888888
PATZ1	-5.6450829	-2.2008762	-1.2158967	0.2690252	0.7704692	0.965092	-0.928681	-2.5937814	2.187438	-0.932477088888889
ASRGL1	5.64341	3.162363	NA	6.9199449	2.8199252	2.6863729	NA	NA	0.423348	3.609227333333333
CENPI	-5.6409626	-1.2339682	-2.7289444	0.8754191	-0.9989022	-4.2072221	2.762063	-0.6862754	-0.549546	-1.3787043111111108
FAM217B	-5.6407334	-3.2693872	-1.4561087	-3.107895	-1.8863502	-1.2605386	-2.066386	NA	NA	-2.669628442857143
NAA40	-5.6327134	-1.5953877	-5.5189593	-4.4159176	-2.9818779	-3.1599078	-6.026599	NA	NA	-4.190194671428571
SAA4	5.6319563	2.6367617	NA	5.8636543	NA	4.3135572	NA	1.4693229	1.20002	3.5192120666666664
RBP7	5.6292474	2.6144826	2.6015095	5.5697684	3.3105171	2.3581013	0.545211	NA	3.338559	3.2459245374999997
DCUN1D1	-5.6219612	-2.9444166	-5.0690946	-3.4577983	-0.747453	-2.0558446	-2.226523	NA	-2.6088	-3.0914864124999997
FMN2	-5.6215366	-0.9365031	-0.4839688	-5.2722584	-1.7199456	-2.9917375	-6.033348	NA	1.349948	-2.7136687499999996
NUP58	-5.6188649	2.3558831	-1.0295343	-0.5912849	4.1602072	-2.4768839	4.720286	-1.825545	NA	-0.03821708749999997
APOA2	5.611596	2.1102113	-0.3871781	4.40791	0.8915423	3.0979898	-3.303719	NA	1.716559	1.7681139125
OTUD7A	5.6056612	-1.424111	0.0524532	1.3499793	1.4695666	3.6698781	-4.652151	NA	1.991186	1.0078078000000001
MADCAM1	5.6027477	-0.3481063	3.309647	6.6763356	0.0342166	4.1425324	4.520433	2.6974112	1.341187	3.108489355555556
CENPL	-5.6000875	-1.3624821	-4.2175429	-1.194516	-0.5064237	-0.9658695	1.146919	NA	1.543982	-1.3945025875
RNF20	-5.5979374	0.701142	-3.4017452	-0.0059846	3.2933708	-0.2913672	-2.577485	NA	1.32554	-0.819308325
ISCA1	-5.5977952	2.6508784	-4.4298763	-4.9802637	-3.9748867	-1.6729259	-7.53905	-3.1953065	-1.974399	-3.4126249888888887
ANGPTL2	5.5949412	3.1628989	3.7675798	8.9736279	5.4053104	3.2961991	6.345386	2.249086	1.534927	4.481106255555556
ANTXR2	5.594077	0.446559	0.1604929	2.2657744	2.6955385	2.7832622	1.311927	NA	1.681239	2.11735875
PMEL	5.592076	1.0528935	1.0037445	8.644773	-2.4147848	3.8229349	-4.020336	-0.8949537	NA	1.5982934249999998
IL3RA	5.5917592	0.1126284	4.3327311	5.1226798	3.182359	3.5074661	4.667252	0.6496867	4.948211	3.568308144444444
METTL3	-5.5881019	-2.7166908	NA	-1.6664691	-1.2516777	-2.5474102	NA	-0.7780474	1.860035	-1.8126231571428573
CDK12	-5.5862623	-2.3644845	-3.2585616	-0.6048239	-0.8199434	-1.2320721	6.027101	1.505059	NA	-0.7917484749999998
LGR4	5.5832416	1.070761	-3.9535351	-3.8136346	-3.4857892	-2.0330061	-3.135596	NA	-3.683422	-1.6813725499999999
DTX3	5.5749722	-1.3414258	3.0429299	6.3176719	2.1551945	3.7293002	2.132157	NA	2.802686	3.0516857375
FOXJ3	-5.564792	-0.82094	-6.5767348	-6.8942523	-4.6987176	-2.1603403	-9.040249	-2.7998322	-2.064042	-4.513322244444445
HIST1H1B	-5.5647828	0.7816851	0.8008593	-0.2978308	1.1075564	-4.6195984	2.416905	-1.9996168	2.828496	-0.5051474444444444
LINC00467	5.5591269	6.1410273	2.843672	7.2803307	7.508976	3.0211931	-1.407943	NA	NA	4.420911857142857
BCL2L13	-5.5558361	-1.787387	-4.1225187	-6.532439	-2.1869817	-1.9369994	-6.448329	NA	-0.305136	-3.6094533625000005
LIMK1	5.5558209	1.1640012	6.8653849	7.0506641	2.7367464	4.3092688	7.298115	-1.8154152	1.658874	3.869273344444445
TRAF1	5.555423	-1.923328	1.8112024	5.0427779	1.972336	2.6133015	4.833323	-1.0135582	2.935153	2.425181177777778
AQP9	5.553751	2.708118	5.9018208	9.1210574	5.4177249	3.4560068	7.089556	1.8206583	3.811442	4.986681688888889
METTL2B	-5.5533331	-1.4373117	-6.9166707	-4.3961212	-1.1173337	-4.2528647	-4.175991	NA	1.085616	-3.3455012625
ELL	5.5482082	2.383647	4.2950968	6.0207989	1.3028003	4.665272	3.803113	1.1260261	1.504515	3.4054974777777782
SAPCD2	-5.5437071	2.0593995	1.1462762	-1.4441561	-1.2714437	-4.0447497	-1.681253	NA	NA	-1.5399476999999997
IQCK	5.5436229	1.9131393	1.7520418	0.2642938	2.0410151	3.2390576	2.209394	-1.6727186	-1.247608	1.560248655555556
CCAR2	-5.539272	-2.12031	-4.7560805	2.6627312	0.3335781	1.4875366	0.29764	NA	NA	-1.090596657142857
CHKA	-5.5391929	1.9107472	-5.1795643	-9.3511805	-1.9440972	-1.394939	-9.133809	-1.3736567	-2.516306	-3.8357776
ESRRA	-5.5384478	1.9004403	1.1844791	-4.6774395	-3.7885017	1.6417535	-5.888635	-0.9454933	-0.861633	-1.8859419333333334
ASTN2	-5.5357786	-1.7773554	0.4777969	3.731852	-3.102041	-0.7729797	0.407915	-0.0609449	2.029248	-0.5113653
BCL2L11	5.5355066	-2.4516794	-0.8393568	-4.9025326	-0.7679279	2.036654	-5.44114	-2.0423907	2.453922	-0.7132160888888889
ACTN4	-5.5352476	3.5821096	-5.32175	1.5740529	2.4822937	-1.1158686	-2.541177	0.1942204	2.276921	-0.48938284444444435
SLCO1B3	5.5342254	1.2170974	1.9485587	3.3869488	0.5702175	1.4252529	5.295984	NA	1.519649	2.6122417125
TMEM38B	-5.5330433	-2.7379374	-4.4054742	-14.307329	-5.8698137	-3.7897961	-10.113459	NA	-4.453355	-6.4012759625
UQCC1	-5.5319896	-2.3944477	-6.393117	-3.2396698	-1.8047307	-2.6763251	-4.885262	NA	NA	-3.8465059857142863
RMI1	-5.5298938	1.6103244	-4.6747668	-4.1620664	-2.9695441	-1.0117175	-2.847366	NA	-3.193739	-2.8473461500000004
LRRC41	-5.5243697	3.3278174	0.7874858	3.7907101	-0.6004817	-2.1959796	0.021438	0.8595126	-1.028821	-0.06252090000000005
PCED1B	5.5202398	-2.7561726	1.2414771	3.4298157	3.0067581	1.3263383	4.743188	NA	NA	2.3588063428571426
SIKE1	-5.5142719	-2.2902488	-2.8329681	-6.9121819	-7.2062962	-2.0339865	-3.56835	-2.1272654	NA	-4.0606961
OCLN	-5.5109138	NA	NA	-5.5515438	-3.7699902	-0.6864648	NA	0.1279505	-2.480123	-2.978514183333333
ZNF672	-5.5105691	2.043949	-2.7677262	0.8192154	0.4859662	-3.0964829	0.093524	NA	1.373265	-0.8198573249999999
SLC35F2	-5.5088199	-0.68928	-6.4601071	-8.7489132	-7.4798264	-2.6663716	-5.927695	NA	-3.455279	-5.1170365250000005
C10orf10	5.5058256	-1.9107829	3.0863622	5.2923042	3.8504737	4.3443203	5.076387	3.563524	2.800524	3.512104233333334
MMP3	5.5044839	3.7938102	5.0098522	8.4350373	6.591127	3.9640287	8.9133	0.8052186	2.834217	5.094563877777778
WDR46	-5.4864465	-0.2944321	-1.7190685	3.2811264	0.2694474	-3.1929753	0.951168	2.1933219	0.992052	-0.33397852222222224
FBXW4P1	-5.4862523	1.6289056	-2.1059506	-2.095019	0.4959767	-0.612228	-1.781616	-0.0338371	NA	-1.2487525875
URM1	-5.4841945	1.5509498	-1.3850894	-5.0346519	-0.4959413	-3.3101356	-2.680661	0.9328601	0.963496	-1.6603742000000006
CAPN12	5.4831024	0.4726987	1.6713311	5.2878352	1.2712642	3.6173737	1.498333	NA	0.773605	2.5094429125
SNRNP70	-5.4812824	-1.3766386	0.8688481	4.3916919	1.7235895	-1.8452496	3.238235	1.698458	2.87618	0.6770924333333332
MGAT4B	-5.4810854	-1.4434021	-4.4700784	-5.4912861	-4.7924599	-0.9068705	-6.467807	NA	-2.341011	-3.9242500500000004
LILRB3	5.4793646	2.9639866	4.3480273	8.5978781	3.4859709	4.4678914	5.009301	2.0019488	3.203362	4.395303411111112
DIRC2	5.4785194	2.9187471	3.0941981	2.2325977	-0.4773399	3.0687405	1.23249	NA	-2.290553	1.9071749875
IL33	5.4757086	-1.6866537	1.8935336	8.3401489	1.1308849	3.7365163	6.696402	1.7674236	5.901826	3.6950878
AHCYL1	-5.4751069	2.7495007	-1.7132887	1.5104726	-0.9371932	2.7004421	-1.29433	-4.1136408	-1.543574	-0.9018575777777778
SHISA5	5.4749178	2.5113435	5.3859214	9.741487	3.71679	4.3376056	14.239918	NA	1.741189	5.8936465375
LOC101929680	5.4723519	-1.0662926	NA	0.040212	-1.1184014	5.4354418	NA	NA	NA	1.75266234
ADGRV1	-5.4710416	2.5613926	-6.7686727	-4.63313	0.4530575	-1.2981008	-8.086221	-0.8210625	NA	-3.0079723125
FRAT2	-5.4672422	2.4657683	1.8766987	-6.0340214	-2.4660693	-2.8443138	-5.273772	-3.1211178	-1.058699	-2.4358631666666666
