Gene	GSE100163	GSE110169	GSE110174	GSE11907-96	GSE11907-97	GSE121239	GSE138458	GSE17755	GSE185047	GSE22098	GSE29536	GSE49454	GSE65391	GSE72326	GSE8650-96	GSE8650-97	GSE88884-1	GSE88884-2	GSE99967	GSE108497	Average
ACO1	-5.515935	2.9561199	-0.5668326	-3.7221128	0.232113	6.8491971	0.0954004	NA	3.2582953	1.22	-6.102441	-0.8220636	-7.14	-0.8622908	1.5177925	2.987277	1.36548198	4.754679182	-3.6494583	-5.89280757209741	-0.4756623847419688
RPL22	-5.510774	-4.8485785	-2.4393905	-4.9816914	NA	-3.9541189	-0.27581	-3.027969	-5.7913931	5.26e-01	-9.492788	-3.7092836	-9.32	-3.6029857	-6.8467982	NA	-2.874341424	-1.754054819	-1.3401364	-11.7662283444021	-4.500574549300117
RPS6	-5.501619	1.2042758	-0.9497055	-2.9154102	-4.473668	-2.9169832	-3.935016	-2.575112	-3.800205	-2.17	-10.896245	-2.9684781	-7.15	-2.8336147	-8.18096	-8.100199	-3.476334243	0.944064643	-0.769244	-8.7203985755258	-4.00924260377629
CXorf65	5.49286	3.2243151	-2.9277276	NA	-0.094672	0.2755617	1.2437975	NA	-1.7260301	1.52e-01	0.940906	2.2897244	2.72	2.285119	NA	0.830789	0.881171305	-3.868406938	-0.1943898	4.19738560541473	0.9248472454361606
EIF3F	-5.48828	-6.147573	-2.9846613	-3.0101924	-2.928242	-6.8356245	-1.9607738	NA	-5.0675607	1.42	-8.344521	-2.663152	-9.74	-2.5018417	-4.8973952	-4.990569	-2.456895806	-1.820492644	-0.4691572	-10.770953822523	-4.29778347750121
TMUB2	5.485605	3.8496813	2.3567855	-3.6182936	NA	1.147993	1.9788532	-3.072058	-0.4091379	2.09	8.34556	2.4537386	5.64	2.2897386	1.9405835	NA	0.693376037	2.513985298	0.8227909	6.80132909819162	2.2950294740662014
CEACAM3	5.481777	4.3544644	4.0815665	-1.237593	NA	2.8420198	0.8775394	3.129702	3.1415169	1.04	3.040783	2.5054492	6.99	2.5901535	4.6360894	NA	2.095113863	1.078080952	-0.3692127	5.91574571735157	2.8996219962417538
RPL3	-5.470313	-2.711423	-1.9932929	-1.539506	NA	-5.7023138	-2.97972	-2.575869	-1.4858639	2.54	-8.167018	-3.9947004	-9.42	-3.8705912	-5.0750567	NA	NA	NA	-0.5569916	-10.0573087240724	-3.941248014004525
ANAPC16	-5.463514	-1.9954656	-6.4383338	NA	-2.859321	-7.7443738	1.692096	NA	-10.4663561	4.64	-6.480107	-2.9205725	-4.95	-3.0523664	NA	-4.638799	-3.27717667	-2.472861324	-0.2059644	-7.0218766649773	-3.7444113093516056
GBA	5.446939	1.8463264	NA	NA	NA	NA	2.9058323	NA	NA	5.94e-01	5.880839	1.6373776	5.36	1.5489461	NA	NA	3.821709333	5.807912105	1.1869777	7.76479812698294	3.6501381387485785
TOR1B	5.436793	7.457404	3.4263281	4.60752	NA	2.592543	3.130104	NA	6.7338828	8.59	10.448418	6.8890437	9.86	6.8867932	4.2293646	NA	5.32480173	9.00584091	3.0970621	13.8327038694299	6.561682529966466
ZNF329	-5.435392	-4.9854967	-1.7879745	-3.5209739	NA	0.0563073	2.6503248	NA	-8.3354219	1.78	-9.557269	-6.2442785	-7.10	-5.8958434	-2.1061311	NA	-3.403935972	-7.099791788	-2.7197196	-9.83745946402831	-4.32606210141343
SLC26A8	5.432722	6.8010379	4.8312978	NA	2.53323	3.5098764	3.6666073	NA	2.1921067	2.66	8.37305	3.6097976	1.01e+01	3.5135625	NA	3.50429	3.664151345	6.416104863	3.5954419	7.88600677362343	4.840546063624907
RNF31	5.432331	6.0778804	3.6736715	NA	2.101384	4.3623336	2.1253238	-1.00388	4.8640997	4.35	1.797754	4.5060382	6.62	4.3701295	NA	1.909066	NA	NA	1.34376	10.7147941491712	3.9527928655732
TNFSF10	5.419833	11.4832729	4.245165	3.8543692	NA	5.9747591	2.5698935	8.290867	10.6758706	4.28	11.241051	8.673065	1.07e+01	8.5022942	3.6603867	NA	5.878906198	12.39287851	3.7556148	11.5193185227273	7.3954191794848505
GSDMD	5.419263	3.7348983	0.3303689	-0.5228419	NA	0.5176148	1.6306928	NA	-0.7044166	-1.92	2.050848	-1.0285721	3.46	-1.1409159	1.2852613	NA	1.855736705	6.372428244	-2.4804251	3.80826619838863	1.3334239204346254
GRN	5.41759	1.6424511	6.72074	4.2309587	NA	-1.2077325	-1.5620415	NA	4.6223782	5.56	7.973071	7.6415699	5.45	7.3423969	7.8915675	NA	6.040362758	6.613011541	1.0644988	4.60475554589708	4.708563408523357
NCR3	-5.409346	-5.0066173	-2.930219	-3.2563525	NA	-6.082835	-2.3906968	2.667754	-7.0100345	-1.77	-7.847374	-4.582113	-1.13e+01	-4.4065625	-4.0030124	NA	-2.328738566	-3.238177901	-3.5194477	-7.65049918115512	-4.448015130453063
IFIH1	5.370024	9.5745657	3.6596072	3.9880775	NA	4.3532096	3.4238865	9.193184	8.6517673	8.43	16.137011	8.2792909	9.91	8.0342792	5.3864161	NA	6.75294104	9.849018224	4.0652446	13.1707446031673	7.679403748175962
ELOVL4	-5.369678	-5.2124795	-0.0542538	-1.8283088	NA	-1.4201082	5.0231867	NA	-6.6685189	-3.68e-01	NA	-3.3082275	-4.44	-2.8789839	-3.0048882	NA	-2.663971148	-1.908777489	-3.9085896	-8.1477189834499	-2.884957332528119
SULT1A1	5.326957	NA	-1.5469361	1.6593262	1.039013	2.0526003	2.501537	NA	2.0960071	2.52	-3.555794	-2.6776727	-3.43	-2.5919375	3.1868758	2.492239	0.861514805	1.726613461	0.4421614	3.3709895499078	0.8596385731059889
RPL19	-5.319592	-2.598207	-1.3998332	0.4773458	-3.415223	-3.9136615	-0.6570203	-4.169369	1.4589971	7.73e-02	-8.148244	-1.73309	-7.52	-1.755518	-4.9751766	-5.773515	-3.043403946	1.216264322	-2.1613983	-6.92446949774731	-3.0138907060873654
RPS4X	-5.316454	-3.778853	-1.7334227	0.441345	NA	2.8393469	-2.4511543	NA	-1.4304841	-1.01	-8.457852	-3.2010971	-8.07	-3.040182	-6.2649526	NA	-2.406885884	-1.576976685	-1.5251686	-6.15951082459425	-3.1260177584467206
RHBDF2	5.314143	4.7083584	3.2677725	1.3025083	NA	4.9419638	2.8233147	NA	2.5426132	4.87	4.750533	4.9215308	8.20	4.7239798	2.0250786	NA	4.987509813	2.806342947	3.0819352	11.8491364370777	4.536277676298688
CMPK1	-5.311767	-4.765843	-1.8834958	-3.5615409	-2.226161	-6.1353282	0.8706308	NA	-4.9602734	1.59	-7.799997	-2.5201067	-5.18	-2.3169252	-1.7271582	-4.744771	-2.351575218	-2.999720051	0.0982286	-6.32747830224578	-3.276488503749778
RPS25	-5.28206	-1.3800672	-2.17592	-1.4398914	-3.24966	-0.1037797	-6.5143358	-1.931705	-5.4595676	-3.23	-8.035518	-1.8909348	-3.05	-1.5956374	-7.0824574	-5.448307	-2.639602025	-2.149462181	NA	-8.93266560218627	-3.7679774267466457
EIF3E	-5.269759	-0.5395859	-1.6442951	-2.7630285	-0.448289	-0.2104113	-0.9659579	0.314941	-6.6614303	-3.78	-5.798605	-1.6320541	-6.43	-1.6347373	-6.4926176	-1.180626	-2.305751164	0.259535573	0.4707574	-8.03220593714848	-2.7372060064074244
RIPK3	5.264852	5.7926539	1.7307566	NA	1.501112	3.8670894	3.1407652	3.407075	2.1855192	-1.31e-01	2.915064	2.7708852	6.26	2.9087049	NA	2.363618	3.838139358	0.924315771	1.5356379	8.25065300988742	3.2514356354937464
BTN2A2	5.264068	4.085651	2.9638376	-1.5787555	NA	3.4105319	4.2761621	NA	11.1321954	1.70	14.439314	1.4336312	1.53	1.393632	-1.4157802	NA	3.346844949	7.147919952	2.2429589	3.56730881029521	3.8199717712526593
DAPP1	5.237154	7.7443103	6.1830521	0.2815478	-2.502783	-3.4114922	-2.4787026	NA	8.6694501	4.72	3.799941	4.8414751	4.00	4.899447	-0.5312253	-2.278001	3.219784876	7.731383205	4.1919378	3.36689631078344	3.036009236409654
CAMK1D	-5.236178	-3.2264497	-3.2409355	-1.7534114	-2.488045	-5.8212634	3.2662377	NA	4.05194	-2.37	-9.555108	-2.1906684	-7.45	-3.3954672	-0.0661217	-2.289323	-5.055177746	-5.931741541	0.6297634	-8.52587260310697	-3.191990636321419
FAM220A	-5.235746	NA	-1.4160263	NA	-2.426491	0.1100222	-0.5926478	NA	-6.6888984	3.42	-5.950829	-0.8782145	-5.25	-0.8870813	NA	-1.616832	-0.74874344	-2.411722239	0.0060919	-5.23489194457031	-2.237625613973144
TXNDC12	-5.227011	4.7205811	-1.0024272	NA	1.61597	3.8287083	-1.3099781	NA	-4.6288081	-6.17	-13.75868	-4.8069212	-8.32	-4.7898371	NA	0.992139	1.563810059	6.665073981	1.0643532	-15.9649601836525	-2.6781168966854416
FANCG	5.213625	-1.0574238	1.633696	1.1624822	NA	-1.3939321	-0.0392143	-0.157348	-2.4645204	-2.66	NA	-1.9735485	-1.28	-1.9164799	-2.0480741	NA	1.197890705	-0.164146833	-0.1175006	0.213727427213064	-0.34416277651687865
CTSD	5.21314	1.583091	4.6274585	2.4068436	NA	0.9951618	0.9988569	NA	4.0331438	-2.01	3.860171	1.8833515	3.64	1.8271	4.9308537	NA	3.02215192	1.570144675	1.6323384	6.3000885531948	2.736111491070283
SSR2	5.209916	2.3284536	-3.229545	-0.9653246	NA	1.3849748	-4.3119627	NA	-5.1404809	2.93	8.220283	-1.7825619	4.85	-1.6754148	-6.284018	NA	-2.394141334	3.550737176	-0.0500152	-5.45882449260839	-0.16576025591814056
EEF1A1	-5.198505	-2.8871079	-2.9374963	0.689638	-1.991951	-5.2911959	-5.4816305	1.160143	-7.7053994	-2.38	-6.972376	-3.3387351	-7.74	-3.1139877	-5.2174856	-5.137543	-2.82558776	-0.455729614	NA	-8.47096042154067	-3.9629426418705616
PRKCD	5.190797	0.9999296	5.2451341	0.8434156	NA	-4.0763272	2.251072	2.115926	9.7353298	7.88e-01	7.813999	1.560516	7.45	1.3666135	2.5591625	NA	2.570327499	7.649580603	1.6444031	2.67301446034377	3.243382975685765
ATP6V0A1	5.176768	2.4849589	3.3889818	0.5156581	NA	2.9434593	3.3571856	0.471456	4.9823876	1.22	4.617201	-1.1859051	3.84	-1.3033941	6.7928089	NA	2.113556118	-1.965580732	1.0431147	5.03375401019167	2.4181338942328705
FFAR2	5.174465	6.7353947	5.5234646	4.9902541	NA	-0.5254722	-0.393892	0.957801	8.1413482	7.24e-01	11.950256	4.8781746	1.14e+01	4.7643127	5.4045519	NA	4.392837047	8.186806699	1.8279269	8.62622840736017	5.153247647408898
PABPC4	-5.171515	-6.9184665	-2.699237	NA	NA	-4.4375094	-1.2336889	NA	NA	-4.71e-01	NA	-2.5861081	-6.80	-2.4652994	NA	NA	-2.059993091	-4.974443719	-0.2733852	-9.94149771735271	-3.8486264636425167
TNIP1	5.16844	2.903766	4.0811748	3.6101365	-1.143752	5.5621474	2.6790341	3.251729	2.4605412	-1.65	1.0477	0.143104	6.38	0.3339263	3.4234335	-2.231346	2.116415554	2.882006734	1.7052765	3.31018072732147	2.3016957157660736
RPS17	-5.163353	2.7505581	-0.398166	-0.4342998	NA	-5.0944276	-2.9594665	-2.803162	-2.0997375	-2.63	-8.818534	-3.1504146	-7.23	-2.8294196	-5.3568248	NA	-3.243143811	-0.892187633	1.1233435	-5.75198196662908	-3.0545120672571717
IFI16	5.155701	7.1010326	5.8021	3.9793557	NA	3.4468124	2.7118056	9.423199	10.0059885	6.72	10.683849	6.8420023	1.10e+01	6.8874075	2.0814487	NA	7.20821976	10.73135682	4.4718952	10.7762053552251	6.946021079734728
YWHAB	-5.147629	-2.2169759	-1.1078534	-3.0954842	NA	-6.0278027	7.4604458	-2.929465	-5.9741348	5.45	1.545536	-1.7852226	-3.21	-1.7820594	2.0581087	NA	0.25171214	4.138496291	-0.1848877	-1.67013271839148	-0.790408249299527
IL1RN	5.146144	6.5459228	5.7870014	4.7441717	NA	7.0695065	6.297036	NA	8.3379222	3.29	17.372191	8.6373572	1.23e+01	8.5241162	5.5994227	NA	6.280962082	9.035958677	0.5570799	12.2859087591723	7.518276536363077
VPS39	5.14529	1.2632128	2.0035827	1.2788425	NA	0.4851116	1.2518051	NA	6.5784893	5.11	1.127093	0.6975004	2.34	0.6976542	0.7120496	NA	1.982555074	4.842292009	1.88999	4.58596518407254	2.470084321592502
DENND1C	5.14313	1.7765835	-1.1970211	-1.0384206	NA	0.3420421	1.9922762	-0.740019	-5.9324942	-3.21	1.996148	-0.0096311	3.44	0.1324324	1.3949589	NA	0.307756498	-8.358199324	-1.5940934	3.67952956411105	-0.1041678645493861
EIF3H	-5.141537	-5.1286853	-2.5833934	-1.0146176	0.388731	-4.848848	0.1324766	NA	-7.6813869	1.73	-8.275856	-2.6843066	-7.13	-2.3968429	-7.0559273	0.220521	-2.407821175	0.340133399	-0.1445113	-9.61313388056811	-3.3313160713983216
EIF3M	-5.140355	-1.8916238	-1.9634597	-4.42145	-2.266178	-2.1198377	-1.4557211	NA	-6.4237801	2.72	-5.792633	-1.4725387	-5.98	-1.3771879	-3.3497612	-3.164074	-1.295525105	0.840096506	0.866783	-5.48583264298778	-2.588056760104621
PRNP	-5.136657	-4.5526579	-0.9498211	-1.669082	NA	-9.6328841	-2.748015	5.07084	8.545496	3.21	-4.904048	-1.2606089	-6.55	-1.1452461	-1.73099	NA	-0.347929149	3.389294635	-2.3061658	-4.92729878667717	-1.5358762889265092
RPL4	-5.128381	-3.2308205	-2.7915071	NA	NA	-5.8584879	-4.2642356	NA	NA	-3.69e-01	-10.715547	-3.6441344	-9.04	-3.3735142	NA	NA	-3.019963093	-3.297900195	-0.5696322	-10.3711589945735	-4.691020155898108
TRIM6	5.127682	9.8276816	2.1504667	NA	2.316181	4.3193512	4.7083627	NA	6.9586248	NA	15.511623	4.8557659	4.58	4.807276	NA	2.578758	5.219737994	7.489222631	2.8907305	14.133084887221	6.092159307013813
PRPF8	-5.126976	-2.8596637	-0.4232297	-0.3781712	0.038066	-3.8459007	1.1041468	NA	-4.0807854	2.03	-5.654931	-1.90105	-6.24	-1.8636599	-2.5708903	-1.925652	-1.81105162	-2.025610325	-0.8883244	-4.02499863416126	-2.2341411620611193
NAP1L1	-5.108145	-4.2181553	-1.8425604	-4.4066999	NA	-2.9524398	-1.5653637	-4.024919	-7.7164637	-4.80e-01	-6.589092	-3.6686759	-7.29	-3.5966775	-3.5795103	NA	-1.983381188	-3.623867576	-0.5734752	-8.05958055062573	-3.9599448341458743
RAB22A	-5.107397	-6.6885888	-2.8084607	-2.6388687	NA	-6.3030621	-0.4897775	NA	2.2349939	6.51e-01	-7.572014	-3.2790067	-7.51	-3.3880526	-3.1643187	NA	-0.771818119	-1.194146885	-1.1751172	-8.41406807949969	-3.3893354813823358
MARCKSL1	-5.10544	-3.8114908	-3.2553839	-2.9868077	NA	1.3411144	-2.8770958	NA	1.3138049	-5.99e-01	-7.598503	-4.2994713	-8.36	-3.9573059	0.1700901	NA	0.990495978	-2.893895384	-2.343904	-6.13952670495526	-2.965430535938544
MMGT1	-5.09887	-2.3190864	-1.6508186	NA	-2.179651	-0.9952356	3.2226123	NA	-3.1828946	-1.12	-3.748824	-1.8515	-6.92	-1.6085225	NA	-2.432132	0.744225408	0.762739533	-0.9214815	-7.69430694374481	-2.1761027001614592
GPR183	-5.094137	-5.2723085	-2.0552254	-3.5894033	NA	-3.7737851	-1.1378011	NA	-3.6128751	-4.83e-01	-9.6188	-5.8790156	-8.64	-5.6537047	-3.3300693	NA	-2.074429441	-1.921461671	-3.0678539	-10.1737907153537	-4.433980048667865
ZFYVE26	5.093301	3.2753994	1.7288811	0.6650577	NA	6.2651535	-0.1540296	NA	-8.8466937	7.70	2.745593	2.2392323	1.60	2.1694629	-0.2532243	NA	2.145578393	4.363192167	1.4248667	8.56779733264501	2.395856934861471
HIST2H2BE	5.08695	1.3345763	2.4903653	3.0138844	NA	1.9950334	0.8406031	NA	2.8748723	6.46e-01	5.483032	1.6803066	7.49	1.5162579	3.9748956	NA	2.246832297	3.320392344	1.0131826	NA	2.8129490088125
IL10	5.083765	3.4327421	0.6398132	-0.7934229	NA	1.8536226	3.851119	NA	2.4765853	-8.08e-02	NA	-1.4908655	1.19	-1.6063876	3.4165595	NA	2.009774005	5.127990462	0.4719656	3.63018828724536	1.8257905658903353
FAM8A1	5.079546	7.5906762	2.8872776	1.5280452	NA	5.9927561	1.7114463	NA	-1.9674887	1.69	8.721387	4.8555014	6.61	4.6392904	3.1769148	NA	5.065730718	7.406984216	4.1736198	6.08747786663785	4.426421464743403
RPL23	-5.074021	3.8036945	1.5072525	NA	NA	-5.6299139	-0.8281885	NA	NA	-3.51e-01	-9.035257	-2.7459297	-5.74	-2.6076522	NA	NA	-2.647968962	2.234816592	0.2807029	-4.65276297681326	-2.2490162676295182
PPA2	5.048751	3.5379286	0.7463113	1.1076	NA	5.3832429	-5.425911	NA	-9.918952	4.11	-4.102897	-2.1582043	-4.65	-2.4669931	-2.9886149	NA	-1.688151463	-1.214925272	0.3200173	2.40484224814473	-0.7032915109914866
HNRNPUL1	-5.045987	-3.5500284	0.5926734	-1.8942541	NA	-7.1234706	3.0665956	NA	-4.4156254	3.86	0.604374	-5.9093602	-3.92	-5.7214325	4.5259824	NA	-2.519610674	-4.81296005	0.4298312	-5.25269940990402	-2.1815277490531777
NONO	-5.045257	-5.2041118	-2.0418283	1.0251878	-1.111527	-6.2121555	-5.302753	-7.049801	4.337582	1.10	-2.486801	-2.2112585	-5.55	-2.0891622	-4.7871337	-4.123524	-0.140915278	1.279061776	-0.6037586	-4.70772873175211	-2.5462942016876053
PML	5.043948	6.2191337	3.6080894	5.6481021	2.96371	6.3498881	4.8114162	-4.587016	9.2402926	3.90	10.763683	4.0467318	7.02	4.119943	6.8727487	5.714002	6.961612897	4.002490345	2.8331853	7.71411368803553	5.162303741501775
N4BP2L2	5.04179	3.7910661	4.367358	-4.3302527	-1.613708	5.6159721	4.7118382	NA	5.6187298	-2.88	6.122639	1.7761771	8.38	1.6439653	-3.6466398	-1.289559	0.052075969	1.164249277	3.1038348	-4.75847920878152	1.730055628274657
RPL24	-5.034651	1.9904179	-0.8923094	0.3555905	-2.612484	-0.8483782	-5.2352763	-1.969859	-5.5844106	-2.06	NA	-2.0313982	-6.65	-1.8990509	-6.9091691	-6.093082	-3.9609413	1.716589745	0.4227233	-7.76711201467823	-2.898042135246223
PACS1	-5.03433	-4.2590827	-0.8190151	-0.8300485	1.345847	-12.1899183	2.5178881	-1.182317	2.6516115	2.09	-3.848	-1.3063147	-4.47	-1.2101396	-2.3463691	2.208559	-1.709684973	-7.649083617	-0.7514566	-1.89628429949566	-1.9344069444747831
SCNM1	5.032282	2.7595807	1.9920744	NA	NA	-5.5947286	2.0797824	3.863088	NA	-2.76	NA	-4.7053028	4.06	-4.4863186	NA	NA	-0.027586336	5.010551659	-0.5139033	NA	0.5161168863846154
RNF213	5.022761	10.2489961	4.8397349	NA	4.194486	5.5477765	-4.3557929	7.598703	19.8889697	7.91	2.201517	5.6172963	5.10	5.6634794	NA	5.713068	5.866796748	9.562604953	3.6997501	11.664316459642	6.443581292257888
DAAM1	-5.013783	-2.1740395	-2.7248952	-2.2686517	-3.186349	2.8421007	-1.296662	NA	-3.9439157	3.75	-5.722529	-1.1389859	-3.96	-1.0628753	-1.3845467	-4.451288	-1.702518809	-4.873757665	0.1442025	0.83469224211517	-1.9649369490465702
PNPT1	5.012548	7.9176548	3.0539841	NA	1.66199	-2.197056	-4.7451903	NA	11.3471073	7.22	14.113009	-2.3768874	3.22	-2.7089769	NA	0.745953	4.567684722	7.653757433	2.6760212	9.296239432201	3.9092846110118233
SPRED1	-5.011317	-3.5753269	0.496704	NA	1.526239	1.0230451	4.1252061	NA	-5.3685966	1.19e-01	-6.383873	-1.4029616	-5.74	-1.3661217	NA	-2.312492	-3.672076815	-3.393691598	-2.9834383	-2.74160227640103	-2.1565472699647668
SLC16A12	5.006215	0.465579	NA	NA	NA	NA	-5.314869	NA	NA	-3.13e-01	NA	-0.9797544	1.62	-1.2890721	NA	NA	-0.272101703	-0.266937786	-0.5383597	2.62848721463487	0.06783513869407914
PDLIM7	4.995823	3.0968284	2.4588691	4.772976	NA	-2.6660779	2.8251092	NA	4.9109544	-2.39	6.236994	2.627036	1.10e+01	2.716906	4.5706803	NA	1.978310135	-1.299436147	-0.6023812	5.31787991143688	2.97355712937864
CDKN2AIPNL	4.99393	4.0395655	-2.0449565	NA	-0.793355	-1.6615456	-4.4169496	NA	-6.4211785	1.23	NA	0.2741151	1.00	0.1554812	NA	-0.699316	0.934949256	3.446948865	-2.4835813	2.52813987834793	0.005140456209245692
TFAP2A	4.993716	1.892591	1.3458822	-2.8770825	NA	4.3400065	4.2028882	NA	2.9132018	1.62	NA	1.1673089	2.76	1.0693944	1.8674595	NA	0.816918927	0.006224582	-2.4033515	3.61371192637344	1.70805437096084
C19orf66	4.992094	9.3441799	2.100908	1.7596753	NA	9.1746866	0.2037359	NA	-2.9645388	3.53	7.584482	4.2552296	7.74	4.1989677	4.0208464	NA	5.859689586	5.682154754	1.2917519	NA	4.2983664274999995
ERAP2	4.987519	1.7373884	-0.9535969	-0.1824797	-0.352796	-4.4925955	-5.0318261	NA	-3.9965127	2.30	-0.732817	2.0422666	1.19	2.234434	-1.4901518	-0.723185	0.384739975	-0.169298905	0.9437629	3.9368037058946	0.08587657767866314
EGR3	4.984936	3.1788395	0.4468321	0.3994123	NA	3.0455449	1.3203786	NA	1.772199	3.31	NA	1.3285911	7.83e-01	1.3816244	2.6569722	NA	2.665786223	1.508711251	2.0083707	1.56439867561766	2.022224809351104
FOXP1-IT1	4.978698	NA	NA	NA	0.472655	NA	-8.0922075	NA	3.767121	-1.06e-01	6.042915	0.115623	4.03	-0.2866904	NA	-0.357561	-0.135932064	1.493250543	NA	3.46192304628175	1.1833688173293653
EIF4B	-4.974942	-7.767616	-1.6545558	-5.2717213	NA	-7.237606	-1.3933766	-1.901531	-3.8017846	1.19	-10.632526	-5.2208546	-9.73	-5.125893	-8.3924993	NA	-3.450642511	-2.249016363	-0.7065777	-13.1810638350017	-5.083455922722316
ROCK2	4.970973	2.8069409	2.8414888	-2.0196661	NA	2.9550679	-6.8996564	NA	8.4171447	5.08	4.094638	2.7631747	5.41	2.6468776	-2.0141435	NA	0.617662741	3.802466987	2.9606159	4.96068102135141	2.5526038970206715
NUB1	4.964572	6.6233057	4.0557088	NA	1.610517	8.152772	1.7082143	NA	9.4179913	3.44	NA	3.7506996	6.35	3.6649211	NA	0.640257	4.005771092	7.866410988	3.3675547	13.6730597505536	5.2057347081596
SPIN4	-4.961968	-1.4540603	-1.0911035	NA	0.567226	-0.3713888	5.1131247	NA	-3.0746987	7.31e-01	-6.908597	-0.8265666	-1.49	-0.59802	NA	-0.042752	0.004319001	-1.718787166	-1.7566976	-3.46366281423685	-1.2554489870139325
USB1	4.954818	NA	3.0176534	0.6425511	NA	2.2470544	2.1020947	NA	7.6084566	1.80	4.936218	1.7578962	7.61	1.8730278	3.632542	NA	2.496302164	5.993519216	0.8639982	2.15745488005962	3.3558491662537264
MCEMP1	4.953516	NA	3.7821706	NA	2.739623	0.4825877	3.1227666	NA	-0.0548112	2.48	5.819515	4.7566658	6.78	4.8770121	NA	3.955166	2.852104104	6.439284133	2.7508443	-0.66733695262799	3.44181919902325
BRI3BP	-4.953108	-5.4263889	-3.4055713	NA	-1.280114	-1.4587738	-4.9946597	NA	-3.3400934	5.67	-11.182599	-1.5720288	-8.43	-1.3386481	NA	-2.467608	-2.058090832	-2.409414133	-2.764975	-3.02779497634713	-3.202345173020419
NACAP1	-4.950258	0.5517342	-3.2085491	-2.222085	NA	-3.4164574	-0.6859009	0.079265	-1.0964817	2.58	-9.706707	-0.7372412	-4.72	-0.4743746	-3.3746563	NA	-2.530857712	-2.521163945	-0.2455356	NA	-2.157604073941176
GADD45B	4.942436	6.2226583	4.3653984	1.330913	NA	4.4256486	2.6561748	6.879008	7.7690079	4.62	6.376403	5.890789	8.77	5.8104057	2.2919913	NA	7.273751641	11.35186491	2.9793603	11.5633561435363	5.862175944140905
ZNF652	4.923069	-2.8368188	1.8977513	-2.3471668	-2.18356	4.8353953	-5.6935698	NA	5.1704126	-3.07e-01	2.126068	-2.4109571	1.03	-2.7331872	-4.2586884	-5.71778	-1.446137354	-3.243557177	0.2414666	2.88508535512371	-0.5299565513619099
SEPT9	-4.919979	NA	-4.1023119	-2.3748631	NA	-7.0722359	0.1078662	-2.943556	4.7406425	1.40	-4.721701	-0.1526055	-6.36	-0.2999928	-4.2146051	NA	NA	NA	NA	NA	-2.377949353846154
TAP1	4.915015	7.1773406	5.0997258	3.3924132	NA	4.1764441	4.7666184	9.655182	9.1320772	6.05	6.880177	6.5719359	7.75	6.4283448	4.5948958	NA	5.849073668	6.627489994	3.741886	11.3918810962167	6.344472253234262
MMP9	4.914205	0.6126397	3.5044134	2.8093232	NA	0.2759147	1.7841121	3.788022	3.6551661	4.98e-01	7.015504	1.6866549	5.53	1.5572684	5.0508964	NA	1.541479802	1.463630318	1.1801047	0.618740007148483	2.63811526261936
PRKD2	4.907211	2.6916881	4.1033187	1.5023716	-0.575395	0.9855786	1.0813532	-0.030943	7.1132989	4.24	3.068129	3.2874947	3.65	3.0712455	2.1999669	-1.36712	2.202883796	2.538269366	1.0785771	8.3647920162532	2.7056360239126596
BTN2A1	4.90408	4.0894167	2.1682267	-0.419006	-1.968634	1.3759818	4.1055534	NA	13.5568137	1.30e-01	11.370563	2.4114194	7.35	2.2134952	3.2263852	0.676844	1.723398252	5.667916913	3.2122522	2.43245791393196	3.59090338836484
ACTA2	4.903642	2.0627143	3.3729201	-2.5081838	1.597272	2.8557801	1.9553458	NA	5.0871345	2.65	2.320545	3.0807041	2.68	3.391344	3.0514289	1.368221	2.802341542	0.352094674	-0.213896	6.29309646408025	2.4790791936884338
BST2	4.902641	9.434519	3.9222779	4.667549	NA	0.8738664	1.9272877	0.176047	7.0176171	7.83	7.984537	5.6673249	5.99	5.9294345	2.9289437	NA	5.673432337	10.49846833	2.4300191	12.1800509719419	5.557445329941216
SMARCC2	-4.899919	3.0134227	-5.9858115	-3.601373	NA	-8.5780888	2.6576225	-1.837747	3.8622743	2.65	-2.060862	-0.9585577	-4.93	-1.0547053	-4.852087	NA	-2.988818564	-3.60376814	-0.1067024	-2.29313258979191	-1.9760140829884396
ABCG1	4.89773	3.3133336	4.5105091	-2.7581816	-1.734228	4.4137245	3.366566	-0.932269	7.2428981	2.18	0.57019	2.6132157	4.83	2.5250039	-0.7979042	-2.442368	2.994213327	5.750179904	1.1743633	7.18978193175591	2.4453379281377954
TCF7	-4.892831	-5.2273641	-2.9504578	-3.3862938	NA	0.7715851	4.252214	2.113959	-3.0602896	1.01	-2.148551	-1.7240975	-8.22	-1.6268461	-4.6363133	NA	-1.312440643	-9.72004201	-2.8868659	-4.90096718605865	-2.6969778799477027
