Gene	GSE1919	GSE55235	GSE55457	Average
LOC101928916///NNMT	-3.728941	-5.1021238	-1.6655442	-3.4988696666666663
PHC2	-3.728422	-6.6663788	-2.2549089	-4.2165699000000005
PAEP	3.725594	-0.5961708	1.0383441	1.3892557666666667
BNIP1	3.722137	0.9126318	3.722982	2.785916933333333
HPS5	3.722108	3.2236369	2.1117931	3.019179333333333
LAT	3.719467	4.5266722	1.9319699	3.3927030333333335
AOC4P	-3.719165	0.8486275	-3.0724106	-1.9809827
NELL1	3.71316	2.6745901	1.2474919	2.5450806666666668
PARP4	3.709187	3.8923006	1.493836	3.0317745333333335
LOC101060835///LOC100996809///HLA-DRB6///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1	3.708244	2.7324991	-0.0761426	2.1215335000000004
WSB1	3.707694	2.1942	-3.80064	0.7004180000000001
ATP2B4	3.707163	2.0480499	-3.8761033	0.6263698666666667
CD34	-3.702829	-1.2986562	0.458421	-1.514354733333333
SLAMF1	3.699817	1.8720902	2.0967545	2.5562205666666666
CTBS	3.69583	1.5210174	1.5887252	2.2685242
ARAP1	3.693853	4.5078703	0.9719881	3.0579038000000005
SOCS1	-3.692599	-2.0768397	-1.9565762	-2.5753383
WEE1	-3.691855	-5.8936736	1.548627	-2.6789672
IFNAR2	3.689372	3.6329126	-4.0753439	1.0823135666666666
PIM2	3.682319	3.1735359	2.2959814	3.0506121000000004
PSMB10	3.681265	5.2127203	4.5099515	4.467978933333334
MT1F	-3.680831	-6.2798406	1.764963	-2.7319028666666667
PDE2A	-3.67887	-2.9939304	-1.5238904	-2.7322302666666665
TYRO3	-3.6773	-0.3494146	-0.755361	-1.5940252
H1F0	-3.67441	-4.8677799	0.7361222	-2.6020225666666668
TLR3	3.672826	2.9241168	3.8642782	3.4870736666666673
SLC27A2	3.665516	1.573238	0.7420829	1.9936123
PPP1CA	3.665331	4.3488831	2.8693149	3.627843
MBTPS2	3.662113	1.0263635	-1.7237171	0.9882531333333334
HMCES	-3.654343	-1.3151927	1.4651726	-1.1681210333333334
PLIN1	-3.654319	-2.4927161	-0.4976457	-2.2148936
PRDX4	3.651726	6.7101086	2.9990322	4.453622266666667
PLCG2	3.6485	4.188542	4.3921779	4.076406633333334
COL5A2	3.646118	6.5806324	1.413599	3.8801164666666668
TBC1D31	3.64501	4.1487385	2.0308536	3.274867366666667
AGA	3.643104	5.2681748	5.0943353	4.668538033333333
SORL1	3.642676	9.5229642	0.1663427	4.4439943
TOP2A	3.64217	7.1802742	2.3021673	4.3748705
LOC101928830///LTA4H	3.640614	7.4771466	5.0647882	5.394182933333333
ATP6V0E2	3.640401	6.0256339	2.511141	4.059058633333334
STOM	-3.638522	-5.9792716	-2.2865182	-3.968103933333333
LPIN1	-3.636187	-2.4860591	-0.6928667	-2.2717042666666667
GM2A	3.635817	5.9192401	-4.078277	1.8255933666666664
ACP2	3.628657	5.8232653	3.1963184	4.216080233333333
MYOC	-3.628569	-6.2422945	0.0071602	-3.2879011000000005
DOCK4	3.619911	7.4513612	0.6023276	3.891199933333333
MYB	3.618059	1.1820477	2.4690179	2.4230415333333335
IVNS1ABP	3.617341	3.3650565	-2.7511782	1.4104064333333335
ADAM28	3.617322	4.2477995	5.652526	4.5058825
CX3CR1	3.610337	7.5176106	2.7862606	4.6380694
NDC80	3.610242	6.05036	3.0109091	4.223837033333333
BLVRA	3.606617	3.6164371	4.2203247	3.8144596000000006
DOCK2	3.601963	6.3104784	3.2506379	4.3876931
SNORD10///SNORA48///SNORA67///EIF4A1	-3.601855	-10.1276003	-3.8003405	-5.843265266666666
INSR	-3.599652	-3.7437989	-2.8343289	-3.3925932666666667
TNFRSF17	3.591199	3.820324	3.3521037	3.5878755666666664
SLC25A20	3.586873	2.547482	2.0832768	2.7392106
EFNA1	-3.580396	-2.1888408	-0.5253645	-2.0982004333333335
ZNF467	3.579189	-0.4476391	-1.4901483	0.5471338666666666
LPXN	3.577636	5.8834911	2.2893314	3.9168194999999995
RABL3	3.576752	0.0008012	-0.0818803	1.1652243
SEPT8	3.570656	5.4571896	1.238937	3.422260866666667
TOP3B	-3.569169	0.7179403	-4.1196477	-2.3236254666666665
GRB2	3.568714	5.1584028	-0.2843502	2.8142555333333337
TRAF2	-3.560173	1.6575705	0.2593961	-0.5477354666666666
STXBP2	3.558012	2.9692631	-0.8267099	1.9001884000000002
PAPSS2	3.549302	3.2852692	3.2729242	3.369165133333333
PES1	-3.54695	-2.4544549	-1.6781544	-2.5598530999999998
COL1A1	3.546612	7.9954281	-3.8442334	2.5659355666666666
SVEP1	-3.545677	-5.3626591	-1.6860883	-3.5314748
P2RX4	3.54534	3.4381713	0.4067516	2.4634209666666664
ARSB	3.543073	4.0302035	0.1099339	2.561070133333333
PPP2R5C	3.533522	4.7463733	2.1146707	3.464855333333333
SRD5A1	3.531522	4.4031623	4.5974129	4.177365733333333
CFH	-3.527947	-2.0614216	-0.6444699	-2.0779461666666665
SYNE2	-3.526695	-3.0573518	-0.5500097	-2.3780188333333334
NDP	3.521544	2.5351367	1.0962798	2.3843201666666665
MRFAP1L1	3.520921	0.2544987	1.5725006	1.7826401
HP	-3.518863	-2.1199342	-1.1003675	-2.246388233333333
ADIPOQ	-3.51878	-2.1314409	-0.558332	-2.069517633333333
RUSC2	-3.517833	-1.7088988	-1.1218078	-2.1161798666666667
PA2G4	-3.516346	-3.463131	-3.8173392	-3.5989387333333336
SF3A2	-3.516072	-0.9899838	1.142777	-1.1210929333333333
PRB1	3.516035	-0.9955865	-1.045946	0.49150083333333333
TIMP1	3.510081	6.6899518	0.6074872	3.6025066666666667
NCF1C///NCF1B///NCF1	3.50887	8.2143292	3.0057639	4.9096543666666665
ETS2	-3.506684	-7.2436841	-1.8929356	-4.214434566666666
CYBA	3.503755	6.9650113	3.2291546	4.565973633333333
MT1H	-3.50253	-5.2638829	-1.0728141	-3.279742333333333
RPS6KA1	3.499553	3.916987	2.0547551	3.1570983666666668
RHBDD3	3.493711	-1.5905817	-2.9225138	-0.3397948333333334
MCF2L	-3.493071	-3.1152292	-5.0169268	-3.875075666666667
METTL7A	-3.491539	-2.6552061	-2.1005658	-2.7491036333333336
SLC7A1	3.488401	-4.793767	-1.8358791	-1.0470817
TRAF3IP2	-3.485706	-4.6682707	0.9989556	-2.385007033333333
DPYSL3	3.485244	6.0665877	3.7904206	4.447417433333334
KYNU	3.471678	3.528876	2.6871172	3.229223733333333
BTN3A2	3.468588	5.7685352	3.0309655	4.0893629
CXCL9	3.466089	2.3741705	3.0071725	2.949144
CDH8	-3.465	0.4232949	-1.5725374	-1.5380808333333331
MUC1	-3.464752	-4.6393392	-1.2487561	-3.1176157666666664
EPHA7	-3.462955	-0.2508768	-0.0384292	-1.2507536666666665
HERC4	3.461415	2.472899	3.067976	3.0007633333333334
CD3D	3.460506	5.6786201	2.7095161	3.9495474
PEX11A	-3.458574	0.9124693	-2.7964566	-1.7808537666666666
CALCOCO1	-3.457085	-2.2834552	-0.9481321	-2.2295574333333334
LILRA4	3.456027	-0.4654561	-0.3467876	0.8812611000000001
COMT	3.454267	4.1643748	2.506445	3.375028933333333
MVD	-3.453953	-0.0297561	-2.1414572	-1.8750554333333334
TNS2	-3.45211	-5.8517302	-2.9957917	-4.0998773
TPP1	3.448952	4.3339494	-4.6439054	1.0463319999999998
GPR65	3.442831	6.7170002	1.8399166	3.9999159333333334
IFT27	3.437057	1.2929762	4.1942059	2.9747463666666665
DHRS1	3.436485	5.2837319	2.6902566	3.803491166666667
GZMB	3.43587	3.8255436	2.7184826	3.326632066666667
SEMA3C	3.432384	4.7247081	2.2219614	3.4596845
IL1B	-3.432345	-4.7956895	-1.6002787	-3.2761044
GNA15	3.43049	5.3123707	0.6473665	3.1300757333333333
N4BP2L2	-3.426097	-3.098389	-2.4755882	-3.0000247333333334
CNPY3	3.42105	4.7404218	1.2774968	3.146322866666667
FMNL1	3.420913	4.2782673	-1.1042985	2.1982939333333333
ST3GAL4	-3.420378	-0.3745918	-1.9032749	-1.8994149
POP5	3.41941	1.9091394	3.3291	2.8858831333333335
PAK1	3.418039	1.942245	0.8022895	2.0541911666666666
SCG2	3.417466	3.28092	0.9353287	2.544571566666667
PCYT2	-3.415247	-0.8772556	-0.4975428	-1.5966817999999998
CCNA2	3.414096	2.5658396	3.6980501	3.225995233333333
DHODH	-3.411996	1.2611149	-1.3431797	-1.1646869333333332
GPRC5A	-3.411347	-5.9592228	-3.1543635	-4.174977766666667
IFIT2	3.409598	1.682571	0.9475929	2.013253966666667
TWF2	3.408624	5.9046719	1.4651014	3.5927991
NOVA1	-3.404013	-6.0174459	-1.6412738	-3.687577566666667
LAMP2	3.403602	4.3155011	1.1803419	2.9664816666666667
ARRB2	3.402403	4.3474372	-0.8845771	2.2884210333333335
LAS1L	-3.402263	-2.1080338	-2.7941976	-2.7681647999999996
PARP1	3.401731	3.687494	2.4862869	3.1918373
RASA1	3.401712	4.0426663	3.3540494	3.5994759
ARHGAP45	3.400075	4.2319433	3.3300967	3.6540383333333337
PIGA	-3.399956	-10.6979678	-0.4293093	-4.842411033333334
PDE8B	-3.397005	-2.9288277	-1.3318912	-2.5525746333333332
AFM	3.396498	0.7061584	0.7296092	1.6107551999999998
EPHB1	3.377236	-0.9624791	0.8949757	1.1032442
WISP1	3.374323	2.3255589	2.2778668	2.6592495666666665
HEG1	3.372504	3.726795	1.8350535	2.9781174999999998
ANG	-3.370168	-4.2977047	0.9663524	-2.2338401
CYFIP2	3.369648	5.041137	3.3662981	3.925694366666667
GATB	-3.367868	2.045493	1.5928515	0.09015883333333334
LIPA	3.367856	5.1932095	1.2250889	3.2620514666666662
CBLN1	-3.366391	0.2551276	0.5347772	-0.8588287333333335
RABGAP1L	3.365172	3.7822628	2.9794535	3.375629433333333
CD2	3.365012	7.1578749	3.2352031	4.58603
IRF5	3.364678	2.8819318	-3.6714779	0.8583772999999999
ANXA13	-3.363406	-0.3768518	-2.3522342	-2.0308306666666667
PLEKHB2	3.363377	5.1053532	1.4912594	3.319996533333333
RUNX3	3.363237	4.5194427	1.9742186	3.2856327666666663
PALM	-3.361198	-2.1354081	-0.755841	-2.084149033333333
BTG1	-3.353637	-7.1243623	-2.8909829	-4.4563274
IRF4	3.35224	1.9755826	2.8301366	2.7193197333333337
EIF3B	-3.349692	-3.9781078	-3.4475511	-3.5917836333333333
ABLIM3	-3.34786	-2.0647666	-1.5501183	-2.3209149666666664
RFX5	3.347299	5.5985343	4.2192422	4.3883585
LOC101927562///DUSP8	-3.346625	-6.5166191	-3.5388221	-4.4673554
S100B	-3.341198	-0.2796661	1.2686966	-0.7840558333333334
ITK	3.338197	2.5017126	2.4749927	2.7716341
ST8SIA1	3.337425	4.4419214	3.9755077	3.9182846999999996
PC	-3.337163	-1.3027406	0.0247037	-1.5383999666666668
MYL9	-3.332557	-2.0313147	-0.2275379	-1.8638031999999998
CD247	3.33245	3.2623684	2.3470428	2.9806204
RAD51B	3.331218	2.1356485	2.398503	2.621789833333333
AQP9	3.321704	3.6828413	1.7036463	2.902730533333333
TUSC3	3.321131	2.3806044	1.1399072	2.2805475333333334
PNMT	-3.317679	-4.0502601	-3.1174825	-3.4951405333333336
IGHM///IGHG1///IGHD	3.317591	1.8821187	0.1519711	1.7838935999999999
TM9SF2	3.315013	4.6221089	2.3278355	3.4216524666666666
MDK	3.308324	4.0895025	0.2313884	2.543071633333333
CHRDL1	-3.307607	-2.4518933	-1.0756739	-2.2783914
VCAM1	3.306642	2.7955507	0.7637269	2.2886398666666667
SYNM	-3.306402	-0.4966072	-0.7113772	-1.5047954666666667
ADGRG1	-3.304474	-3.013136	-1.6085259	-2.6420453
CYP2C18	3.30132	1.1906906	-1.7071347	0.9282919666666668
CFI	3.301044	2.7785974	1.0061465	2.3619293
TEAD4	-3.294792	-1.6403995	0.9481747	-1.3290056000000001
PSG9	-3.29173	1.3860563	-2.3753429	-1.4270055333333334
DOPEY2	3.289783	3.5181706	2.5584987	3.122150766666666
TUBB4A	-3.288675	-0.8377105	-0.3533784	-1.4932546333333334
SOCS3	-3.287925	-6.6314722	-6.0893858	-5.336261
GREM1	3.285877	1.4622665	2.7179834	2.488708966666667
MZF1	-3.279714	-3.1507473	-3.4419029	-3.2907880666666665
MAP3K13	3.27919	2.7748693	1.7640771	2.6060454666666666
KRT7	-3.278172	1.9361087	-1.8908466	-1.0776366333333334
TWISTNB	3.273546	1.3355356	1.0972729	1.9021181666666667
TPO	-3.273138	-2.5297877	-0.5045268	-2.1024841666666663
FGFR4	3.272115	2.4078274	-0.9117794	1.5893876666666664
CASP1	3.271879	7.3257526	4.0580625	4.885231366666667
BIK	3.267965	0.1953651	1.8484676	1.7705992333333331
FLT1	-3.263158	-4.0491583	-1.5375392	-2.9499518333333334
NPAS2	-3.259559	-6.2395459	-4.2396931	-4.579599333333333
COG5	3.259209	3.3147292	4.2471432	3.6070271333333337
SERPINB9	3.258332	-1.5354861	-0.6992187	0.34120906666666667
HIST1H1C	-3.257875	-3.4819291	0.4399314	-2.0999575666666668
CCL20	-3.25698	-3.6771042	-0.6838313	-2.539305166666667
PAF1	-3.254946	-2.7708301	0.0905577	-1.9784061333333334
SNORA21///RPL23	-3.248536	-0.4174299	-4.6605121	-2.7754926666666666
KCNQ1	3.247162	5.0805803	2.4305186	3.5860869666666666
CIZ1	-3.243281	-2.2242906	-1.4249616	-2.2975110666666665
TFRC	3.242968	-0.8189173	0.7210881	1.0483795999999999
NKG7	3.241325	6.0350807	3.1486256	4.1416771
EPHA4	-3.240875	-0.6459603	-1.2067087	-1.6978479999999998
PHKB	3.239044	2.7320483	2.7668516	2.912647966666667
PCGF1	3.237883	1.2643152	2.4264399	2.3095460333333335
VAMP1	3.237179	-3.1286229	-2.2226046	-0.7046828333333334
ARPC1B	3.23543	8.4748508	1.8585254	4.5229354
SSR1	3.235065	5.822318	3.5363786	4.197920533333334
SLC35F6///CENPA	3.2348	3.6696876	0.8303677	2.5782851
ARL1	3.230831	2.3705794	5.3845742	3.661994866666667
ABCA1	3.226412	-2.3047241	-1.7464965	-0.2749362
FUT5	-3.224804	1.1739987	-1.3948784	-1.1485612333333333
HLA-DPB1	3.224698	10.433728	1.6537301	5.104052033333334
CAPG	3.222975	6.1837562	3.6662957	4.357675633333333
PSD4	3.219176	3.3832509	-2.6139017	1.3295084000000001
OAS2	3.218677	3.6951914	2.8743713	3.262746566666667
ATRN	3.218303	3.3459788	0.2640297	2.2761038333333334
GRIA1	3.217628	0.2980829	-2.7551911	0.25350659999999997
VEGFA	-3.213872	-6.8766516	-3.9297426	-4.673422066666666
IL15	3.212158	5.6419967	3.5218443	4.125333
MTA1	-3.211905	-1.8883747	-4.2304939	-3.1102578666666667
GNS	3.209601	3.2980466	-3.4653618	1.0140952666666667
FAM30A	3.206192	2.5986428	1.5569072	2.4539139999999997
ABCC3	3.199253	7.0347506	-0.7516284	3.1607917333333333
THY1	3.197963	9.297403	2.4930991	4.996155033333333
CAP2	-3.195751	-0.6091765	1.7292607	-0.6918889333333332
REV3L	-3.194916	-5.9559727	-2.88014	-4.0103429
CXCL2	-3.194561	-5.6075564	-2.4010678	-3.7343950666666665
AHSA1	-3.194298	-1.2422345	-1.3212138	-1.9192487666666667
STMN1	3.19428	1.7614369	2.3397931	2.431836666666667
GGCX	3.193677	2.7628607	-2.5864954	1.1233474333333333
PTPA	3.190911	2.8543303	1.0520354	2.3657589
APBA1	3.190644	-0.6786179	0.7924544	1.1014935
TAGLN	-3.190393	-3.4885575	-0.7455018	-2.4748174333333335
CPQ	3.188402	3.2991199	2.3559223	2.9478147333333333
SLC1A5	-3.184851	-3.2150625	-4.38226	-3.594057833333333
NFKBIA	-3.183947	-7.2404131	-2.7898246	-4.4047282333333335
UBE2G1	3.18316	2.3699539	2.2188869	2.5906669333333334
CKB	-3.182474	-0.2581022	-0.9310702	-1.4572154666666668
FDX1	3.181556	3.1629134	0.8204661	2.3883118333333333
APOC4-APOC2///APOC4///APOC2	3.179503	2.442391	-2.8823917	0.9131674333333334
NFAT5	-3.17928	-2.731911	-5.0412062	-3.6507990666666665
TNFSF9	-3.179015	-4.4182627	-0.4650248	-2.6874341666666663
ZBTB25	3.176258	-1.1203566	-1.558035	0.16595546666666658
ZFP36	-3.174143	-10.1117741	-4.8165519	-6.034156333333333
BTG2	-3.173076	-9.885809	-5.2037731	-6.0875527
PRF1	3.167049	4.1455228	1.3925713	2.901714366666667
MYOF	3.165755	4.6768022	3.3678925	3.7368165666666666
ARHGEF18	3.165225	6.2395131	3.3710509	4.258596333333333
EIF4EBP2	-3.162182	-4.2648585	-2.4103595	-3.2791333333333337
ZKSCAN4	3.161772	4.754561	3.7633724	3.893235133333333
AVPR1B	3.161276	0.6021735	0.3579015	1.3737836666666665
HHEX	3.160265	3.6526606	3.7925432	3.5351562666666667
PRKCB	-3.158892	4.3298942	2.3019514	1.1576512
MIR6778///SHMT1	-3.156863	-2.9303227	-2.1674115	-2.7515324
BCL7A	-3.155455	-3.0906327	-4.2125842	-3.486223966666667
CDK10	3.154681	1.4840768	-3.6735092	0.32174953333333356
HSPB1	-3.153636	-2.8054501	0.7220688	-1.7456724333333336
FADS2	-3.152024	-2.356879	-0.0673004	-1.8587344666666665
LRRC32	-3.147912	-1.8724287	-0.3818764	-1.8007390333333335
TTC30A	3.147447	0.9139027	4.1588135	2.7400544
FAM53B	3.147321	3.6558255	-0.2456179	2.185842866666667
TOM1	-3.146005	-2.8203457	-1.1845422	-2.3836309666666664
ADAM10	3.143366	3.2540787	4.1435192	3.513654633333333
ADIRF	-3.140463	-1.360688	-0.7855709	-1.7622406333333334
SLC46A3	3.140207	6.0613085	2.4706432	3.8907195666666663
ICAM3	3.139837	5.7748849	1.7088916	3.5412044999999996
EVI2B	3.134536	3.6035828	3.5980851	3.4454013000000003
PTHLH	3.131247	2.915725	2.1434345	2.7301355
FOSB	-3.128449	-8.0549016	-3.1882794	-4.790543333333333
PAN2	-3.125193	-2.2678023	-1.1920564	-2.1950172333333335
CNGB1	3.125173	-1.2465899	0.8974529	0.9253453333333335
NET1	3.12419	-3.244469	-1.6318595	-0.5840461666666666
GTF2A1	-3.123379	-0.8093553	1.7107018	-0.7406775
MLH1	3.122239	1.6718481	3.8559834	2.8833568333333335
DNAH9	-3.120423	1.9394272	-2.5777447	-1.2529135000000002
MIR4738///H3F3B///H3F3A	-3.118329	-7.9059421	-3.1402217	-4.7214976
KLRB1	3.115199	4.4069414	1.6958966	3.0726789999999995
SLC6A8	-3.114639	-5.2598629	-3.6169349	-3.9971456
H2AFV	3.113593	3.2529745	2.7600685	3.0422120000000006
ITGA4	3.109953	6.2296919	4.9753221	4.771655666666667
FMO5	3.109293	-1.2339072	1.2196022	1.0316626666666666
SPARC	3.109155	6.1475152	0.5173686	3.258012933333333
RBP4	-3.10849	-0.5967005	-1.6766948	-1.7939617666666667
LRRC17	3.105448	5.4020847	1.8365857	3.4480394666666663
MMP9	3.105366	4.8202208	1.0425488	2.9893785333333334
KCNS3	3.104498	0.5506705	1.9371659	1.8641114666666667
SLC2A3	-3.103419	-5.4661233	-1.5381826	-3.3692416333333335
CALM1	3.098676	-0.2632418	4.2523287	2.3625876333333333
ATXN1	3.097855	6.3155769	2.6377572	4.017063033333333
LCP2	3.095962	4.1187743	0.9561689	2.7236350666666667
CETN2	3.095851	2.8493812	2.1381261	2.6944527666666667
TCF7L2	-3.093945	-6.458096	-3.6539255	-4.401988833333333
BTN3A1	3.092416	6.4758676	3.3239405	4.297408033333333
LAIR2	3.092082	0.7673252	0.7028928	1.5207666666666668
ARMCX2	3.084672	3.2498983	2.009225	2.7812651
PPP1R1A	-3.083234	0.2429805	-0.3371181	-1.0591238666666667
OLR1	3.079297	5.1842609	1.1181977	3.1272518666666667
CTSK	3.078592	2.7614171	1.6437941	2.4946010666666667
DPT	3.077266	6.0214029	3.6106807	4.236449866666667
BMP2K	3.077013	5.885158	-1.7499113	2.4040865666666664
SLC5A6	-3.07663	-3.5866951	-1.2007195	-2.6213482
CRY1	-3.073529	-3.0518052	-0.7673216	-2.297551933333333
EGFR	-3.07313	-5.4149063	-4.3439432	-4.2773265
ATP6V1G2-DDX39B///SNORD84///DDX39B	-3.073079	-4.7168388	-5.2957715	-4.3618964333333325
MAPK13	3.071003	3.6295944	1.9583411	2.886312833333333
SIGLEC7	3.070524	2.1723448	-0.3853895	1.6191597666666668
SLC23A2	3.066964	5.3704949	-3.4738793	1.654526533333333
CD80	3.06664	1.4995538	0.4166149	1.6609362333333333
STAT5B	-3.064921	1.5508242	-5.0674881	-2.1938616333333334
TJP2	-3.064795	-3.3208077	-0.566703	-2.3174352333333332
ABTB2	-3.064352	-8.7308124	-2.1472971	-4.647487166666666
ADGRE2	3.062244	4.0066303	0.2526205	2.440498266666667
ARF6	3.059263	-1.2358381	-3.0508159	-0.4091303333333333
SLC6A2	3.058051	-1.1204579	-2.8871753	-0.3165274
PSMD8	-3.05774	-1.3624495	-2.10759	-2.1759265
PIK3R3	-3.055488	-3.2224828	-1.2026598	-2.4935435333333333
RB1	3.054396	2.5169731	-2.244238	1.1090437
TBPL1	3.05249	0.4841327	0.9316387	1.4894204666666668
SMAGP	-3.051755	-1.0238022	-1.2728171	-1.7827914333333335
PTPRO	3.050369	7.9573741	3.1537236	4.720488899999999
LYZ	3.049877	5.4688031	-1.2878456	2.4102781666666666
KIAA0355	-3.048612	-2.3658878	-0.9789512	-2.1311503333333333
GLT8D1	3.048449	4.1336988	3.7497359	3.6439612333333335
ABCC10	3.048099	4.4638425	0.8628063	2.7915826000000004
GATM	3.047492	3.5875043	3.1048912	3.2466291666666667
PRKCQ	3.04165	3.5668696	1.8805776	2.8296990666666666
LCP1	3.041395	4.0267851	2.0996972	3.0559590999999995
ASS1	-3.041262	-5.1689974	0.7164696	-2.4979299333333334
CYP3A7-CYP3A51P///CYP3A7	3.040517	3.0940888	-0.6533705	1.8270784333333332
PSEN1	3.040115	3.8750389	4.461835	3.7923296333333334
LAMA4	3.03894	7.0648268	-3.5474963	2.1854234999999993
STX2	3.037314	1.2896442	-2.7870242	0.5133113333333333
SCNN1B	-3.035839	-1.7666118	0.0271702	-1.5917602000000002
CTR9	3.035658	0.4639276	0.029909	1.1764982
CLTCL1	-3.033866	-0.9985206	0.5290991	-1.1677625000000003
SCARB2	3.033842	2.3533877	-3.0826985	0.7681770666666666
AOAH	3.033326	4.1845847	1.8153094	3.011073366666667
TGFBR2	-3.031656	-5.6790528	-9.3861107	-6.032273166666666
SLC2A4	-3.029949	-1.7169474	-2.7305711	-2.4924891666666666
FOXO1	-3.029918	-4.5716664	-1.348536	-2.9833734666666665
TFDP1	3.027475	3.5522805	1.3612065	2.646987333333333
LONRF1	-3.026359	-3.5797436	-2.1351956	-2.9137660666666663
FAM171A1	3.02543	3.538048	0.8362082	2.4665620666666666
RASSF2	3.022103	6.8175569	1.317278	3.7189792999999995
CPSF6	-3.021787	0.9742251	0.062325	-0.6617456333333332
THBS3	3.021367	4.144064	2.1475263	3.1043191
ANXA2	3.020072	2.2513613	-3.1420036	0.7098099000000001
NCAPD3	3.018785	1.4192802	1.100968	1.8463443999999998
PIK3R1	-3.015777	-3.7789984	-4.6399767	-3.8115840333333337
CD8A	3.015618	3.631307	1.9011416	2.8493555333333336
VAMP5	3.013107	3.6963583	2.1955542	2.9683398333333333
NEFH	3.010387	2.1680212	-1.9222847	1.0853745
LOC400927-CSNK1E///CSNK1E	-3.010372	-2.9016784	-2.8800972	-2.9307158666666666
RCC1	-3.010199	-1.8930916	-3.8922808	-2.931857133333333
TBXA2R	3.009245	2.7593423	-2.1140959	1.2181638
CACNB3	-3.006977	-1.6198705	-0.1936201	-1.6068225333333335
LDHB	-3.006394	-3.4323631	-1.852027	-2.7635947
AOC2	-3.006337	-4.5960997	-1.8198786	-3.140771766666667
DPYD	3.006299	2.5207486	1.224875	2.2506408666666666
LOC401021///HOXD4///HOXD3	-3.005463	2.3982049	1.4242524	0.2723314333333333
FGFBP1	-3.002251	0.2026	0.7770714	-0.6741931999999999
CTSS	3.001577	4.6630423	2.1845638	3.283061033333333
SEC24D	3.001492	1.4138151	-2.0112148	0.8013640999999999
CFB	3.000851	0.9838811	3.3625201	2.4490840666666664
ZNF80	3.000799	-1.1091128	-0.0128353	0.6262836333333334
PNRC1	-2.996965	-6.2495065	-5.7001653	-4.982212266666667
BTK	2.996573	5.6910134	2.2611019	3.649562766666667
AKR1A1	2.995477	6.2397915	2.2670156	3.8340947
IGLV1-44	2.994948	9.9392045	3.9244633	5.619538599999999
SGCD	2.994237	4.3859896	3.1160491	3.4987585666666665
MKNK1	2.994171	3.1864259	0.4782323	2.2196097333333333
CEACAM4	2.994162	1.0809828	-1.7103488	0.7882653333333334
JMJD6	-2.993855	-3.8628557	-4.7921204	-3.8829436999999998
KLRG1	2.993727	2.0672612	1.0422404	2.034409533333333
HOXD4	-2.993723	0.4705332	-1.5199089	-1.3476995666666667
PPL	-2.992555	-3.175103	1.8876901	-1.4266559666666663
GPX3	-2.991186	-6.0297007	-3.5198775	-4.180254733333333
SH2B3	2.990719	5.2016448	1.7585723	3.3169787
SPOCK2	2.989719	3.9920861	1.9418275	2.9745442
UBE2L6	2.989016	4.5159352	4.1572073	3.887386166666667
PDZRN3	-2.988591	-2.0623334	0.6334929	-1.4724771666666665
CD2BP2	-2.988077	1.031057	2.0138227	0.018934233333333255
SYCP1	2.987183	1.3193936	2.583007	2.2965278666666666
EIF4E2	2.985864	3.3333092	3.380869	3.2333474
LILRB2	2.984436	6.0977657	0.7819853	3.288062333333334
CCDC6	2.98316	0.7430161	-2.2953449	0.47694373333333334
GAPVD1	2.982838	-1.280656	-1.0817793	0.20680090000000004
SCCPDH	2.98281	4.3934703	3.7759077	3.7173959999999995
MYLK	-2.98022	-2.7450272	0.8826951	-1.6141840333333333
TOMM40	-2.979215	-2.0395447	-3.8498001	-2.9561866
DCAF1	-2.97874	-4.6219806	-0.8326005	-2.8111070333333337
CBS	-2.978692	-3.6473729	-0.9456833	-2.5239160666666667
CCR5	2.977474	6.5752501	2.6737983	4.075507466666666
NFIC	-2.976258	-2.7010179	-4.6897317	-3.4556692000000004
PLEKHO2	2.971216	2.8063296	1.8441495	2.5405650333333334
ACOT1///ACOT2	-2.969641	-1.9004766	0.3710842	-1.4996778
TMEM158	2.969202	2.5918234	0.5088233	2.0232829
TADA3	2.968236	3.1313743	-1.9581472	1.3804877
FAM155A	2.9663	2.4947608	0.9541591	2.1384066333333336
OAZ2	2.965213	2.5198889	-1.6429458	1.2807187000000002
